Sentiment,Text
θλίψη,"['σκοπο', 'σκοτειτε', 'snl', 'ειναι', 'καλη', 'υποστηριζομενη', 'περιεχομενη', 'σφαλματος', 'έσπασε', 'λατρεύω']"
οργή,"['κάποια', 'σοβαρός', 'σκατά', 'γιατί', 'στείλω', 'φωτογραφία', 'ή', 'καλέστε', 'μου', 'ξέρω', 'αγαπώ', 'καλός', 'πώληση', 'αυλή']"
έκπληξη,"['καλά']"
έκπληξη,"['ακούγομαι', 'να', 'έναν', 'ανεμιστήρος', 'danstorce']"
έκπληξη,"['twitpic', 'com4ve84', 'ένα', 'ωραίος', 'φορητό', 'υπολογιστή']"
θλίψη,"['ξέρω', 'κάνω', 'αρκετά', 'βαρεθώ', 'αρνούμαι', 'να', 'μελετήσω', 'προτάσει']"
έκπληξη,"['αγαπώ', 'έρχομαι', 'εργασίος', 'καυτά', 'αστυνομικός']"
έκπληξη,"['βαπτίζομαι', 'και', 'πτυχιούχος', 'κολλεγίο', 'καθημερινό', 'σαββατοκύριακο']"
θλίψη,"['αισθάνομαι', 'craaaap', 'όπως', 'οι', 'άνθρωποι', 'γη', 'να', 'γνωρίζω', 'το', 'have', 'birdies']"
θλίψη,"['ευχαριστώ', 'απίστευτη', 'υποστήριξός', 'ενθάρρυνση', 'σημαίνω', 'πολύ', 'ευχαριστείτε', 'συνεχώς', 'και', 'είμαι', 'ευγνώμων', 'για', 'σας']"
έκπληξη,"['όπλο', 'δουλεύω']"
έκπληξη,"['και', 'πήρος', 'κούρεμα', 'σήμερα', 'looove']"
έκπληξη,"['χαίρομαι', 'σας', 'ακούω', 'εγκαταλείπω', 'ελπίζω', 'θα', 'λειτουργήσω', 'ευχαριστώ', 'την', 'κάρτος', 'γλυκός', 'μητέρα', 'ημέρα', 'κάνω', 'χαμόγελος']"
θλίψη,"['ευτυχισμένη', 'ημέρα', 'μητέρα', 'πηγαίνω', 'ζωολογικό', 'κήπο', 'να', 'ξυπνήσω', '930', 'θεός']"
θλίψη,"['κάνει', 'φοβερός', 'δουλειώ', 'την', 'κρύβει']"
θλίψη,"['κανένα', 'πρόβλημα', 'συγνώμη', 'την', 'απώλεια']"
έκπληξη,"['στιγμή', 'φίλε', 'cu', '701']"
θλίψη,"['απλά', 'ερώτηση', 'εσείς', 'παιδί', 'διάσημο', 'ή', 'haha', 'miley', 'ακολούθησε', 'im', 'ζηλιάρης']"
έκπληξη,"['κυνήγι', 'ήταν', 'από', 'γυναίκα', ',', 'το', 'που', 'κάνω', 'είναι', 'έκπληξη']"
έκπληξη,"['εκεί', 'έγινε']"
έκπληξη,"['επίσημα', 'έχω', 'ζωή', 'το', 'μήνας', 'φίλος', 'dont', 'πιστέψτε', 'όταν', 'λέω', 'πρέπει', 'κάνω', 'κράτηση', 'advance']"
έκπληξη,"['βλέπω', 'συμβαίνει', 'vegas']"
έκπληξη,"['hobo', 'έρχομαι', 'επόμενη', 'εβδομάδα', 'σας', 'αγοράσω', 'ένα', 'ποτό']"
έκπληξη,"['plain', 'ts', 'η', 'bareilles', 'να', 'πιο', 'εκπληκτικός', 'ζωή']"
θλίψη,"['στην', 'αίθουσα', 'παρακολουθώντας', 'hannahmovie', 'το', 'λέω', 'την', 'ταινία', 'μεγάλη']"
έκπληξη,"['χρόνια', 'ήξερα', 'έχω', 'ένα', ',', 'δεν', 'μπορώ', 'σας', 'βρω', 'λίγο', 'είμαι']"
θλίψη,"['πόδι', 'είναι', 'επώδυνος', 'τα', 'πόδι', 'βλάπτω', 'να', 'περπατήσω']"
έκπληξη,"['νέος', 'τραγούδι', 'το', 'κόμπαρ', 'εκπληκτικό']"
θλίψη,"['είμαι', 'μπλε']"
έκπληξη,"['αρέσω']"
έκπληξη,"['gonna', 'αφήσω', 'ειρήνη', 'όμορφο', 'κορίτσι', 'στον', 'κόσμο', 'φροντίδος', 'μωρό', 'αγάπη', 'xxxxxx']"
θλίψη,"['ωχ', ',', 'αργά', 'βρεθήκαμε', 'γέφυρα', 'μου', 'έλειψα', 'μεγαλύτερος', 'μέρος', 'την', 'τηλεόραση', 'και', 'blair', 'jo']"
έκπληξη,"['εδώ', 'wassup']"
θλίψη,"['ok', 'ήταν', 'αίσθηση', 'αγνόηση', 'ούτως', 'ή', 'άλλως', 'η', 'νύχτα', 'arvo', '330pm', 'βγαίνω', 'το', 'γεύμα', 'wine']"
έκπληξη,"['ευτυχισμένη', 'μέρα', 'μητέρα', 'όλες', 'μητέρα', 'σύντομα', 'είναι', 'μαμάδε', 'έξω']"
θλίψη,"['ευχαριστώ', 'για', 'κωδικό', 'έκπτωση', 'ανυπομονούμε', 'δοκιμάσω', 'μαξιλάρι', 'έξω']"
έκπληξη,"['has', 'special', 'quot', 'ο', 'τύπο', 'θέτω', 'αρχείο', 'τη', 'μεγαλός', 'προφορά', 'λέξη', 'http', 'ly3md9fv']"
έκπληξη,"['πρόκειται', 'να', 'πάω']"
έκπληξη,"['καλά', 'άρεσε', 'μπαρ', 'περικλείω', 'ταχυδρομείο', 'να', 'ελέγξω', 'λειωμένο', 'ή', 'την', 'φορά']"
έκπληξη,"['ενημερωτικό', 'δελτίο', 'happy', 'day', 'σ', '&', '#', '39αγαπώ', 'μαμά', 'όλη', 'φασαρία', 'και', 'την', 'καταπολέμηση', 'είμαι', 'το', 'και']"
έκπληξη,"['ζωντανό', 'danny', 'stickam', 'λέω', 'σε', 'μένα', 'luv']"
θλίψη,"['απλά', 'ένα', 'χέρι', 'σκότωσε', '4', 'μύγες', 'ένα', 'γερανός', 'πετάξω', 'hairbrush', 'im', 'πηγαίνω', 'το', 'απολυμάνω', 'τώρα', ',', 'bugs']"
έκπληξη,"['99', 'νηφάλιος', 'brittneys', 'τους', 'και', 'lt3']"
έκπληξη,"['υπάρχω', 'δροσερός', 'σκηνός', 'τέλος', 'συνδέομαι', 'μια', 'ταινία', 'book']"
θλίψη,"['ως', 'υπάλληλος-στόχο', 'απαγορεύω', 'αυτό', 'μέρος', 'εγώ', 'συνήθως', 'πηγαίνω', 'και', 'αγοράσω', 'όλος', 'με', 'σχολιάζοντα']"
έκπληξη,"['νομίζω', 'κάνω', 'καταπληκτικός', 'παρουσίαση', 'σχετικά', 'το', 'σύνολο', 'αναλυτικός', 'στοιχείο', 'αναθεώρηση', 'του', 'φόρο', 'blogher', '08', 'awesome']"
έκπληξη,"['πρέπει', 'είναι', 'πραγματικά', 'εκπληκτικός', 'γυναίκα', 'να', 'ένα', 'εκπληκτικό', 'γιο']"
θλίψη,"['βέβαιος', 'θα', 'κλαίνω', 'πιο', 'άκρως', 'ορθογραφικός', 'στιγμή']"
έκπληξη,"['το', 'τηλέφωνό', 'ήταν', 'ανατίναξη', 'tweets', 'την', 'ημέρα', 'που', 'σπίτι', 'μια', 'πόλη-φάντασμα', 'ill', 'κάνω', 'δουλειά', 'apt', 'μου', 'πηγαίνω', 'ύπνο']"
έκπληξη,"['καταλήγω', 'προνόμιο', 'καλά', 'γνώρισο', 'χαριτωμένος', 'μηχανικό']"
θλίψη,"['υπεριώδεις', 'ακτίνες', 'εξίσου', 'ισχυρός', 'τα', 'σύννεφο', 'και', 'τον', 'κανονικό', 'ήλιο', 'φορά', 'ισχυρότερες', 'fyi']"
έκπληξη,"['βλέπω', 'γάλα', 'καλύτερα', 'πηγαίνω', 'γυναίκα', 'ζηλεύω', 'συνήθειος', 'twitter']"
έκπληξη,"['Χαλαρή', 'έτοιμη', ',', 'γαμώ', 'bitch', 'λοξοτομώ', 'πιστεύω', 'έχω', 'μπάλες', 'μου', 'τηλεφωνήσω', 'wtf']"
έκπληξη,"['το', '147', 'π.μ.', 'ο', 'possible', 'στο', 'channel', 'τη', 'στιγμή', 'κολλημένο', 'οθόνη']"
έκπληξη,"['είσαι', 'γάμος']"
θλίψη,"['ταινία', 'ένα', 'καρναβάλι', 'μουσικό', 'βίντεο', 'μου', 'θυμίζω', 'το', 'φεστιβάλ', 'που', 'έκανο', 'στο', 'σπίτι', 'memories']"
έκπληξη,"['Μπλεϊς']"
θλίψη,"['πηγαίνω', 'πτυσσόμενο', 'πλυντήριο', 'στη', 'συνέχεια', 'χτυπήσω', 'σάκο', 'βαρετά', 'βράδιας', 'σαββάτο']"
έκπληξη,"['ευτυχισμένη', 'μέρα', 'μητέρα', 'απλά', 'προσπάθησε', 'το', 'im', 'φορά', 'πρωινό', 'έσκυψα', 'μαλλιά', 'πήρε', 'πάντα', 'yfrog', 'com0gmunj']"
έκπληξη,"['42']"
έκπληξη,"['im', 'στην', 'beach', 'ξέρω', 'είναι', 'με', 'τρόπο', 'im', 'πραγματικός', 'μεγάλος', 'ανεμιστήρας']"
θλίψη,"['hahaha', 'gonna', 'εγώ', 'ξύπνησα', '67', 'άλλη', 'νύχτα', 'man', 'συναυλία', 'πιπιλίζω', 'da', '2']"
έκπληξη,"['και', 'break', 'η', 'αγαπημένη', 'πάρα', 'rock']"
θλίψη,"['ακούγομαι', 'ένα', 'πάρτι', 'δρόμο', ',', 'υποθέτω', 'ξέχασαν', 'με', 'προσκαλέσω']"
θλίψη,"['επέστρεψο', 'την', 'εργασία', 'κουρασμένο']"
έκπληξη,"['υπολογιστής', 'είναι', 'στην', 'επιχείρηση']"
θλίψη,"['βλέπω', 'θα', 'φωνάξω']"
έκπληξη,"['υποθέσω', 'καταβρήκατε', 'πάπια', 'με', 'fiasco']"
θλίψη,"['thats', 'εσείς', 'οι', 'δύο', 'κάνω', 'πραγματικά', 'όμορφο', 'ζευγάρι', 'ισορροπώ', 'ένας', 'άλλον']"
θλίψη,"['σπιτικός', 'πίτσα', 'βοήθησα', 'φτιάζω', 'σπιτικό', 'φάω', 'σύντομα', 'οικογένεια', 'μια', 'ωραίος', 'μέρα', 'για', 'τη', 'μητέρα', 'amna']"
θλίψη,"['μείωσε', 'justin', 'snl', 'μόλις', 'άρχομαι', 'τον', 'αγαπώ', 'πάλι', 'μία', 'αυτές', 'εβδομάδα']"
έκπληξη,"['γει', 'σας', ',', 'ακολουθήστε', 'συστάσει']"
θλίψη,"['νέες', 'επαφά', 'μηδενικός', 'τηλεφώνου', 'μου', 'στείλω', 'μήνυμας', 'το', 'όνομά', 'έτσι', 'μπορώ', 'αποθηκεύσω', 'αριθμού', 'ευχαριστώ']"
έκπληξη,"['hed', 'πιθανώς', 'καίγομαι', 'αυθόρμηα']"
έκπληξη,"['έρχομαι', 'το', 'σπίτι', 'ένα', 'αυτοκίνητο', 'γεμάτο', 'θησαυρού']"
έκπληξη,"['ψύξη', 'τον', 'colton', ',', 'οποίος', 'ξανασχεδίασε', 'κάρτα', 'hacker', ',', 'υποστηρίζω', 'μένα']"
έκπληξη,"['θα', 'παίρνω', 'φωτογραφία', 'γεμιστά', 'ζώα', 'είναι', 'αστείο']"
έκπληξη,"['επιτυχία', 'από', 'γκρίνια', 'πώς', 'τα', 'σπατάλη', 'χρήματα', 'άχρηστος', 'δώρο', 'μαμά', 'βλέπω', 'ipod', 'και', 'λατρεύω']"
έκπληξη,"['timberlake', 'φοβερό', 'μάγκας', 'πρέπει', 'απλώς', 'γίνω', 'τακτικός']"
οργή,"['youre', 'hax0r', '1', 'πρέπει', 'βάλω', 'final', 'pro', 'και', 'μου', 'πείτε', 'πόσο', 'σταθερό']"
έκπληξη,"['γεγονός', 'ποίηση', 'επιτυχία', 'νομίζω', 'πίστευο', 'ότι', 'ποίησή', 'μπορώ', 'συνδεθώ', 'τους', 'η', 'θλίψη', 'καθολικός']"
θλίψη,"['σίγουρα', 'κουρασμένος', 'backstagepazz', 'δεν', 'αστείο', 'νομίζω', 'θέλω', 'γίνω', 'ακριβώς', 'μπορώ', 'πω', 'ιστορία']"
έκπληξη,"['διάβασος', 'καθαρή', 'διαφυγή', 'με', 'κάνω', 'σκεφτάω', 'με', 'πάρει', 'μακριά', 'έλλειψη', 'φήμη', 'τείνω', 'μην', 'επιτύχω', 'για', 'περίεργος', 'λόγο']"
έκπληξη,"['ότι', 'μια', 'μεγάλη', 'λίστα', 'πρέπει', 'ψωνίσω']"
θλίψη,"['εθισμένος', 'σπίτι']"
θλίψη,"['αγάπη', 'και', 'σκέφτομαι', 'εύκολος', 'σκεφτείτε', 'το', 'ως', 'ενθουσιώδε']"
έκπληξη,"['σοβαρά', 'υποτιμημένος', 'κουάκερ', 'καλύτερος', 'πρωινό', 'κόσμο', 'δεν', 'χρειάζομαι', 'είναι', 'κακό', ',', 'αρκώ', 'γίνω', 'σωστό']"
έκπληξη,"['αναλάβω', 'ευθύνη', 'μην', 'ανταποκριθώ', 'αυτή', 'εξίσωση']"
θλίψη,"['ντους', 'δωμάτιος', 'δωμάτιος', 'δίπλα', 'στο', 'κρεβάτι', 'έχω', 'ντους', 'στο', 'μπαλκόνι', 'θέος', 'θάλασσα', 'ήταν', 'ωραιότερο']"
οργή,"['απλά', 'κάθομαι', 'να', 'περιμένω', 'καφέ', 'να', 'καλλιεργηθώ', 'πλήρως', 'αγροτικός', 'πόλη', 'πηγαίνω', 'ύπνο']"
έκπληξη,"['μπορώ', 'πιστέψω', 'ο', 'μικρός', 'αδερφός', 'παντρεμένο']"
έκπληξη,"['omg', 'μάγκας', 'διάβασα', 'και', 'πνιγμένος', 'ευχαριστώ']"
έκπληξη,"['συναυλίος', 'νύχτα']"
έκπληξη,"['duh', 'βλέπω', 'τώρα', 'ευχαριστώ']"
θλίψη,"['συμφωνώ', 'έντονας', 'τον', 'wolverine', 'όχι', 'τον', 'jackman', '.', 'λυπούμαστε', 'υπάρχω', 'παιδί', 'για', 'αυτό', 'ποντίκι']"
έκπληξη,"['αδύνατος', 'μην', 'αγαπώ', 'starbucks']"
έκπληξη,"['θα', 'πάρω', 'αυτά', 'υπέροχα', 'παιχνίδι']"
θλίψη,"['cool', 'στέκομαι', 'την', 'προηγούμενη', 'διακήρυξή', 'im', 'απλά', 'πεισματάρης', 'αυτόν', 'τρόπο', 'lol']"
έκπληξη,"['είναι', 'μεγάλος', 'συγχαρητήρια']"
θλίψη,"['πήγαινε', 'σπίτι', 'λατρεύω', 'ποντάρισμας', 'κουνάω', 'μιλκσέικ']"
θλίψη,"['συγχωρούμε', 'σας', 'χάσαμε']"
θλίψη,"['star', 'στο', 'δεν', 'σε', '3d', 'ήταν', 'τεράστιος', 'οθόνη', 'αξίζω', 'παρακολουθήσω']"
θλίψη,"['τόσο', 'κάνω', 'τον', 'υπερασπιστώ', 'πηγαίνω', 'κρεβάτι', 'im', 'δώσω', 'μητέρα', 'μια', 'ευτυχισμένη', 'μέρα', 'μητέρα', ',', 'άρρωσ', 'δοκιμάστε']"
έκπληξη,"['στο', 'θέατρος', 'στην', 'Οττάβα', 'θυμάμαι', 'και', 'περισσότερο', 'αλλάζω', 'πράγμαα', 'περισσότερο', 'παραμένω', 'ίδιος']"
θλίψη,"['ευχαριστώ', 'κύριε', 'πρόεδρε']"
έκπληξη,"['ημέρα', 'μητέρα', '45', 'λεπτά', 'ώρα', 'δυτικός', 'ακτή', 'mothers', 'σε', 'τις', 'μητέρα', 'έξω']"
έκπληξη,"['κοιμηθάω', 'τόσο', 'καληνύχτα']"
θλίψη,"['πατέρας', 'θα', 'δούμε', 'Τρίτη']"
έκπληξη,"['this', 'yesssss', 'αγαπώ', 'το', 'τραγούδι']"
θλίψη,"['την', 'εγγραφή', 'εξακολουθώ', 'είναι', 'πιο', 'λυπηρό', 'πράγμα', 'βλέπω', 'θα', 'περάσω', 'ζωή', 'το', 'κακώ', 'έτσι']"
έκπληξη,"['ακριβώς', 'εμένος', 'όλος', 'οπαδός', 'στο', 'τι', 'πραγματικά', 'σκέφτομαι', 'u', 'του']"
έκπληξη,"['κρατήστε', 'dreamin', 'και', 'κάνω', 'με', 'γαντζώσω']"
έκπληξη,"['ένα', 'μεσημεριανό', 'γεύμα', 'διαβάστε', 'σχόλιο', 'το', 'nite', 'best', 'σχόλιο', 'λαμβάνω', '&', 'quotπραγματικά', 'φέρω', 'στη', 'ζωή']"
θλίψη,"['αγαπώ', 'γαμημένο', 'αλέξανδρο', 'ουίλιαμ', 'γκασάρα']"
έκπληξη,"['πηγαίνω', 'καφέ', 'κοινωνικοποίηση', '416', 'δίνω', 'χρόνο', 'για', 'γαλλικά', 'αργότερα']"
έκπληξη,"['παίρνω', 'χρόνο', 'καμία', 'πίεση', 'u', 'μάθει', 'περιστρέφομαι', 'από', 'μαχαίριος', 'πράγμαα']"
έκπληξη,"['im', 'μείνει', 'σου', 'δεν', 'μιλά']"
έκπληξη,"['συμφωνώ', 'οι', 'νόμοι', 'την', 'παιδικός', 'εργασία', 'τόσο', 'παλιοί', 'παρωχημένοι']"
θλίψη,"['λέω', 'αισθάνομαι', 'μαμά', 'τον', 'μπαίνω', 'στη', 'νύχτα', 'μόνο', ',', 'να', 'πάρω', 'το', 'θα', 'σκληρή']"
θλίψη,"['ότι', 'γοητευτικός', 'εμφάνιση', 'σκέιτερ', 'κάπως', 'ζεστό', 'καυτό', 'χάος', 'pls', 'μίσος', 'για', 'χτύπημα', 'φίλου', 'tnx']"
έκπληξη,"['ξέχασε', 'έχω', 'λογαριασμό', 'twitter', 'mothers']"
έκπληξη,"['κάλεσε', 'τις', 'μητέρα', 'καλώ', 'τις', 'μητέρα', 'πάρω', 'χέρι', 'στο', 'κρεβάτι', 'παιδί', 'είναι', 'αύριο']"
έκπληξη,"['θεωρία', 'κατασκευαστιστικός', 'μάθηση', 'ας', 'περιμένω', 'πάντα', 'δεξιά']"
έκπληξη,"['hey', 'μετά', 'με', 'gna', 'ότι', 'τιτίβισμα', 'haha', 'από', 'κανονικό', 'πρόσωπο', 'αλλά', 'δεν', 'φυσιολογικό']"
έκπληξη,"['λέω', 'πω', 'εντυπωσιάστηκα', 'πάστορας', 'μεγάλη', 'δουλειά']"
έκπληξη,"['κάνω', 'το', 'έκανο', 'το', 'βράδυ', 'νομίζω', 'αγώνας', 'να', 'πάρω', 'ντους', 'chill', 'μου', 'χάσω']"
έκπληξη,"['μου', 'p', 'αγαπημένος', 'οδηγός', 'martin', 'είμαι', 'χαρούμενο', '&', '#', '39αυτόν', 'εμένος']"
έκπληξη,"['τόσο', 'υπέροχο']"
έκπληξη,"['νέος', 'τραγούδι', 'είναι', 'εκπληκτικό', 'ακούστε', 'magic', 'τωρο', 'www', 'comsteve005']"
θλίψη,"['barry', 'u', 'χρειάζομαι', 'φωτογραφία']"
έκπληξη,"['ήταν']"
έκπληξη,"['πολύ', 'πολύ', 'http', 'inbflat', 'περισσότερες', 'λεπτομέρεια', 'έγινε', 'παρακαλώ', 'πείτε']"
έκπληξη,"['ο', 'θείος', 'κάνω', 'coz', 'θείος', 'μια', 'πόρνη', 'άφησε', 'παιδί']"
έκπληξη,"['φεύγω']"
θλίψη,"['βλέπω', 'αρχικός', 'την', 'εφηβικός', 'ταινία', 'μάγισσα', 'διαφορετικός', 'τη', 'σειρά', ',', 'τόσο', 'ραδ']"
έκπληξη,"['w', 'timberlake']"
θλίψη,"['ξέρω', 'γέλασε', 'ανόητος', 'αστείο', 'τα', 'δικαιώματας', 'γυναικά', 'Χαίρομαι', 'έχω', 'ίδιος', 'χιούμορ']"
θλίψη,"['περισσότερους', 'οπαδού', 'μένα', 'θέλω', 'είμαι', 'δροσερός', 'ακολουθήστε', 'της', 'έτσι', 'να', 'συμβώ']"
έκπληξη,"['omg', 'κερδίσω', 'internetz', 'σήμερα', '&', 'quotγιατί', 'προσπαθείτε', 'με', 'γυρίσω', 'zac', 'hahaha']"
έκπληξη,"['να', 'ευχαριστήσω', 'mamis', 'φέρνω', 'σέξι']"
έκπληξη,"['από', 'ορυκτού', 'που', 'συμπεριελήφθησαν', 'ξέρω', 'καλύτερα', 'που', 'χάσω', 'πολλός', 'ευκαιρία']"
οργή,"['gawwddd', '6', 'inna', 'σειρά', 'σε']"
έκπληξη,"['γει', 'αγαπη']"
έκπληξη,"['δεν', 'πραγματικά', 'αλκοολικός', 'αντιμετωπισμεν', 'δ', 'Σοβαρά', 'και', 'πήρος', 'το', 'λάτρευε']"
έκπληξη,"['τι', 'φώναξας']"
έκπληξη,"['στη', 'σεμνότητα', 'kx', 'όλος', 'κορίτσι', 'παρατάσσομαι', 'πόρτα']"
έκπληξη,"['πήγαινα', 'βοήθει', ',', 'έχω', 'κορίτσι', ',', 'πηγαίνω', 'κόκκινος']"
έκπληξη,"['αγγίξτε', 'άστρο']"
θλίψη,"['κοιμηθώ', '51009', 'ευτυχισμένη', 'ημέρα', 'Μητέρας', 'γενέθλιο', 'me']"
θλίψη,"['ναι', ',', 'όχι', 'κοντά', 'μυστικό', 'σκοντάφτη']"
έκπληξη,"['day', 'σε', 'τους']"
έκπληξη,"['συγχαρητήρια', 'συγχέω', 'αυτό', 'θέμα', 'λίγος', 'λεπτά', 'δεν', 'ήξερα', 'τώρα', 'υπάρχω', 'ανταμοιβή', '&', '#', '39αυτό']"
έκπληξη,"['ωραίος', 'σειρά', 'φράση', 'quotwakey', 'αυγά', 'ώρα', 'τον', 'καφέ', 'και', 'την', 'πλάτη', 'κωδικοποιήσω', 'να', 'διασκεδάσω', 'openhacklondon', 'σήμερα']"
έκπληξη,"['εξωγήινος', 'από', 'εξακολουθώ', 'καυχηθώ', 'τα', 'ντόπιας', 'ντόπιας', 'είμαι', 'πολυ', 'περίεργος', 'τα', 'τρόφιμα', 'shaanxi']"
έκπληξη,"['steph']"
θλίψη,"['εύρεση', 'τραγουδί', 'δεν', 'ιδέα', 'μια', 'κάλυψη', 'πράγματι', 'πράγματι', 'και', 'συνέχεια', 'σκεφτόμαστε', 'αυτό', 'φοβερό', 'κάνω', 'ημέρα']"
έκπληξη,"['ένα', 'μεγάλος', 'χρονικό', 'διάστημα', 'τραγουδώντας', 'καραόκε', 'τις', 'καλός', 'εποχή']"
έκπληξη,"['πηγαίνω', 'πόλη', 'αυτά', 'δύο', 'κυλίνδρου', 'δείπνος', 'μερικά', 'μαύρο', 'σοκολάτα']"
έκπληξη,"['ευτυχισμένοι', 'άνθρωποι', 'ημέρα', 'Μητέρας', 'αγαπώ', 'τη', 'μαμά']"
θλίψη,"['itï¿½s', 'ημέρα', 'μητέρα', 'εδώ', ',', 'και', 'και', 'οικογένεί', 'αγνοώ', 'weï¿½re', 'γιορτάζω', 'καθε', 'μέρα']"
έκπληξη,"['bummed', 'έπρεπε', 'βροχή', 'nite', 'καλά', 'έχω', 'διασκέδαση', 'είναι', 'υπερβολικά', 'υπερτιμημένη']"
έκπληξη,"['αλέθω', 'φωτοστέφανο', 'είναι', 'φοβερός', 'ό', ',', 'περίμενε', 'ακόμα', 'απαίσιος', 'καρτέλα', 'χρειάζομαι']"
έκπληξη,"['ό', ',', 'ακολουθώ']"
θλίψη,"['&', '#', '39αυτό', 'είπος', 'θλιβερά', 'είπο', 'ήταν', 'εξωφρενικά', 'καταχρηστικά', 'πνευματικά', 'συναισθηματικά', 'ενισχυτός', 'σωματικά', 'έκανος', 'μέρα', 'νύχτα']"
θλίψη,"['εδώ', 'uuuup', 'Σοβαρά', 'χαρούμενο', 'έχω', 'διασκέδαση', 'πολύ', 'κακή', 'πρόσκλησή', 'χάνομαι', 'ταχυδρομείος', 'ειρήνη']"
έκπληξη,"['χαρούμενη', 'γιορτή', 'μητέρα']"
έκπληξη,"['προσθέστε', 'http', 'προφίλ', 'comamericanidolislove']"
θλίψη,"['ναι', ',', 'κατηγορώ']"
έκπληξη,"['άκουσας', 'alicia', 'keys', ',', 'πριν', 'από', '10', 'λεπτά', ',', 'κάνατε', 'νύχτα']"
θλίψη,"['αναμνήσει']"
έκπληξη,"['πηγαίνω', 'κρεβάτι', 'καταστήματας', 'κλειστά']"
έκπληξη,"['νομίζω', 'έχω', 'όλες', 'πληροφορία', 'συγχρονισμός', 'σωστά', 'mac', 'κινητό', 'και', 'yay']"
θλίψη,"['κουρασμένος', 'πρέπει', 'δουλέψω', 'το', '1030', 'καλός', 'ημέρα', 'μητέρος', 'όλου', 'πολύ', 'tinyurl', 'comqu62bl']"
θλίψη,"['απλά', 'αποτύχω', 'ζωή', 'φορά', 'καλά', 'http', 'comqkxh7q']"
έκπληξη,"['νομίζω', 'εννοώ', 'το', 'δεν', 'ξέρω', 'άλλο', 'μπορώ', 'έχω', 'δω', 'πραγματικά', 'είναι', 'ζεστό', 'παίρνω']"
έκπληξη,"['καλεστε', 'καθημερινες', 'μητρα', 'καθημερινες', 'ολας', 'μαμι', 'twitter']"
θλίψη,"['είναι', 'σκασίματας', 'russtle', 'επάνω', 'το', 'μου', 'παρακαλώ', 'lmao']"
θλίψη,"['im', 'ηλίθιο', 'απλώς', 'αισθάνθηκε', 'sayin', 'tyaï¿½', 'κόκκινο', 'καφέ', 'vioce', 'yall']"
θλίψη,"['καλός', 'τύχη', 'το', 'σχεδιασμό', 'θυμάται', 'μικρούς', 'ανθρώπου', 'επίσκεψη', 'κρεβάτι', 'καληνύχτα']"
έκπληξη,"['ανεβαίνω', 'ξετυλίγω', 'να', 'πηδήσω', 'ντους', 'συνέχεια', 'κατευθυνθείτε', 'τη', 'γη', 'μαύρης', 'πουτίγκα', 'το', 'τμήμα', '2']"
έκπληξη,"['λέξη']"
οργή,"['τρόπος', 'υπνηλίος', 'αγάπη', 'παρακολουθήσω', 'δείχνω', 'lata', 'nite', 'ο', 'Θεός', 'ευλογώ']"
έκπληξη,"['σύμφωνα', 'τον', 'Μάρι', 'μοιάζω', 'ένα', 'σέξι', 'στο', 'μου', 'είμαι']"
έκπληξη,"['νωπά', 'καθαρά']"
έκπληξη,"['ομιλία', 'Ομπάμα', 'σύνδεσμο', 'ανταποκριτής', 'υποσχεθώ', 'ολοκληρώσω', 'επόμενες', '100', 'ημέρα', 'στο', '72', 'tinyurl', 'comqmu8mk']"
έκπληξη,"['νύχτα', 'ακόμα', 'νεαρός', 'lt3']"
θλίψη,"['haha', 'ότι', 'austin', 'χάρη', 'κακός', 'κλήση']"
έκπληξη,"['περίμενας', 'μου', 'λέω', 'θέλω']"
έκπληξη,"['πραγματικά', 'ακόμη', 'λίγος', 'παράθυρο']"
έκπληξη,"['αγόρασα', '5', 'ανθοδέσμες', 'λουλουδιή', 'τα', 'έβαλας', 'μαζί', 'τα', 'κανόνισο', 'ωραία', 'τη', 'μαμά', 'το', 'πρωί', 'υπερήφανο', 'τον', 'μου']"
θλίψη,"['χρησιμοποιώντας', 'χρώμα', 'βαφή', 'x64', 'το', 'τρέξιμος', 'τρελλότατας', 'γρήγορη', 'επίκλιση', 'παρέχω', 'cs4', 'δυστυχώς']"
θλίψη,"['περήφανο', 'εσάς']"
έκπληξη,"['yeahhh', 'το', 'cool', 'μέρος', '&', '#', '39αυτό', 'και', 'μπορώ', 'ταιριάξω']"
έκπληξη,"['απ', '&', '#', '39ό', ',', 'ο', 'zappa']"
έκπληξη,"['πραγματικός', 'εισαγωγή', 'quotthe', 'dollar', 'με', 'να', 'κουνήσω', 'κεφάλι', 'εξαιτίας', 'γεγονό', 'μερικές', 'φορά', 'τα', 'πράγμαα', 'απλά', 'δουλεύω']"
θλίψη,"['απολαμβάνω', 'ευτυχία', 'ειδικός', 'ημέρα', 'άλλη', 'μέρα', 'μπορώ', 'κάνω', 'καλύτερος', 'της', 'ζωή']"
έκπληξη,"['για', 'lol', 'συγνώμη', 'μυαλό', 'πάντα', 'σας']"
θλίψη,"['υψηλός', 'αζάζω', 'σκύλα', 'μέρα', 'goody', 'έχασε', 'twitter']"
έκπληξη,"['thot', 'έχασε', 'χαθώ', 'lol']"
έκπληξη,"['καληνυχτας']"
έκπληξη,"['εντάξω', 'βεβαιωθείτε', 'είναι', 'εντάξω', 'cuidalo', 'αφήστε', 'ξέρω', 'πήρε', 'φίλο', 'μας']"
