Sentiment,Text
οργή,"['δεν', 'ενοχλημένος']"
οργή,['θορυβώδης']
οργή,"['αισθάνθηκε', 'έντονη', 'στην', 'συνάντηση', 'πακέτου', 'η', 'Σάρα', 'έχασε', 'πόντους', 'τους', 'μέσα', 'το', 'γεγονός', 'ήταν', 'αργοπορημένος']"
οργή,"['κορεσμένη', 'έκφραση', 'διέσχομαι', 'όμορφο', 'πρόσωπο', 'Λουίζ']"
οργή,"['μπόρεσε', 'βοηθήσω', 'εαυτό', 'η', 'κυρία', 'κάνω', 'θόρυβο']"
οργή,"['Λισσα', 'κοίταξε', 'την', 'έντονη', 'έκφρασή', 'και', 'προσπάθησε', 'καταπνίξω', 'χαμόγελος', 'τράβηξε', 'χείλη']"
οργή,['μπράβομαι']
οργή,"['είσαι', 'ενοχλημένος', 'το', 'ρώτησε', 'εσφαλμένα']"
οργή,"['έχω', 'κάνω', 'κόπο', 'να', 'τα', 'γράψω', 'ιδιοκτήτης', 'ρωτώ', 'σοβαρά', 'ενοχλημένος', 'προσβλημένο']"
οργή,"['δικαστήριο', 'ακούστηκε', 'αγανακτισμένο']"
οργή,"['έμοιαζε', 'αγανακτισμένη', 'κοίταξε']"
οργή,"['σάκελ', 'αγανακτισμένο', 'λέω', 'θα', 'φέρνω', 'δικαστή', 'θα', 'παραπονέθηκε', 'τη', 'στάση', 'chief', 'που']"
οργή,"['επιστήμονε', 'στις', 'δύο', 'πλευρέ', 'γης', 'γης', 'γίνομαι', 'πικρά', 'αγανακτισμένοι', 'κάποιος', 'επισημαίνω', 'εξωτερικός', 'επιρροή', 'αυτές']"
οργή,"['τόνος', 'έγινε', 'αισιόδοξος', 'ελαφρώς', 'αγανακτισμένο']"
οργή,"['θέλω', 'πω', 'κοιτάξτε', 'το', 'λέω', 'συνέντευξη', 'γίνω', 'αγανακτισμένος', 'να', 'πάρω', 'σχολείος', 'γράμματα', 'περιφρονητικά', 'από', 'το', 'σωρό']"
οργή,"['εξαιρετικά', 'αγανακτισμένος']"
οργή,"['άνδρες', 'ruc', 'διενήργησαν', 'αστυνομικός', 'έρευνες', 'έντονας', 'αγανακτισμένοι', 'ένας', 'ανώτερο', 'αξιωματικός', 'απείλησε', 'παραιτηθώ']"
οργή,"['Topaz', 'αγανακτισμένη', 'από', 'φόβου', 'που', 'διαχέομαι']"
οργή,"['δεν', 'θέλω', 'αγανακτισμένο', 'φίλο', 'πόρτα', 'να', 'αναπνέω', 'φωτιά']"
οργή,"['η', 'βικτώρια', 'έσυρε', 'εγγονή', 'της', ',', 'από', 'την', 'αγανακτισμένη', 'ηλικιωμένη', 'κυρία', 'το', 'πρόσωπο', 'εκφράζω', 'σοκ']"
οργή,"['εννοώ', 'ρέιτσελ', 'η', 'μητέρα', 'ρώτησε', 'αργά', 'αγνοεί', 'αγανακτισμένη', 'εμφάνιση', 'συζύγο']"
οργή,"['ανατολικός', 'Γερμανία', 'δυο', 'άντρα', 'θεωρούνταν', 'δύσβατος', 'πυλώνες', 'παλαιού', 'καθεστώτο', 'ορθώς', 'ή', 'λανθασμένα', 'το', 'επίκεντρο', 'υπερβολικός', 'μερικές', 'φορά', 'περίεργης', 'δίωξη', 'τις', 'νομικός', 'αρχές', 'ένα', 'αγανακτισμένος', 'κοινό']"
οργή,"['ανυπομονούμε', 'τις', 'προτάσει', 'ο', 'πρωθυπουργός', 'αντικατέστησε', 'jaguar', 'με', 'rover', 'lawson', ',', 'τουλάχιστον', 'αντλήσω', 'άνεση', 'το', 'γεγονός', 'είναι', 'ζητούμενος', 'πόλη']"
οργή,"['καλός', 'ουρανός', 'κυρία', 'ήρθε', 'αγανακτισμένη', 'απάντηση']"
οργή,"['bellybutton', 'λέω', 'αγανακτισμένη', 'φωνή', ',', 'να', 'αμφισβήτησε', 'ερώτηση', 'mcillvanney']"
οργή,"['λαμβάνω', 'στυλό', 'τραβώ', 'γραμμή', 'της', 'χρέωση', 'υπηρεσία', 'έδωσε', 'νομοσχέδιο', 'αγανακτισμένο', 'επισκέπτη']"
οργή,"['λουσιέν', 'ένα', 'μικρό', 'αγανακτισμένο', 'ηχηρό', 'χτύπημα', 'χέρι', 'πριν', 'ανακάμψω']"
οργή,"['auguste', 'πυροβόλησε', 'αγανακτισμένη', 'ματιά']"
οργή,"['ενοχλημένος', 'αγανακτισμένο']"
οργή,"['αχρώπησε', 'φωνή', 'ψηλά', 'μάλλον', 'αγανακτισμένη']"
οργή,"['nevil', 'δουλεύω', 'μένα', ',', 'έσπασε', 'πραγματικά', 'αγανακτισμένο']"
οργή,"['την', 'ετυμηγορία', 'δευτέρας', ',', 'αγανακτισμένος', 'πρόεδρος', 'κανής', 'pedretti', 'χαρακτήρομαι', 'σκανδαλώδες']"
οργή,"['κάνω', 'τα', 'ζητούσε', 'αγανακτισμένο']"
οργή,"['παρακολουθώ', 'αισθανάμαι', 'αγανακτισμένος', 'και', 'δικαιολογημένο', 'έχω', 'δίκιο']"
οργή,"['blackeyes', 'έληξαν', 'μια', 'ολοένα', 'πιο', 'λεπτός', 'γραμμή', 'αμήνιαστος', 'θεατών', 'εξέπληξαν', 'επικριτής', 'την', 'ερώτηση', 'το', 'πήγε', 'στραβώ']"
οργή,"['μια', 'απόλυτη', 'ανοησία', 'απαθανατίζω', 'εκνευρισμένος', 'εκπρόσωπο']"
οργή,"['ακατάλληλη', 'δουλειά', 'οδήγησε', 'σειρά', 'σειρά', 'οδήγησαν', 'αντιπαράθεση', 'την', 'αντιπαράθεση', ',', 'οδήγησε', 'αγόρι', 'βαρεθώ', 'σωστά', 'την', 'εξευτελισμένη', 'μητέρα']"
οργή,"['κυβέρνηση', 'αρνήθηκε', 'σχολαστικά', 'σχολιάσω', 'τον', 'ιανουάριο', '1978', 'ξαφνικά', 'ακώ', 'ένας', 'εξευτελισμένος', 'Λόρδος', 'έχω', 'διακόψω', 'πώληση', 'έδωσε', 'sotheby', 'the', 'να', 'πλειστηριαστώ', 'περιεχόμενος', 'Μάιο']"
οργή,"['γιατρός', 'γύρομαι', 'εξαγριωμένος', 'πρόσωπο', 'μακριά', 'απευθύνθηκε', 'peg']"
οργή,"['άρχομαι', 'αισθάνομαι', 'εξευτελισμένος']"
οργή,"['εξευτελισμένοι', 'μυστικοποιημένοι']"
οργή,"['δεν', 'έκανο', ',', 'γκρεμίστηκε', 'θα', 'άρπαζε', 'μου', 'λέω', 'πόσο', 'ηλίθιος', 'εκεί', 'θα', 'διαλύσω', 'δάκρυα', 'θα', 'βγάζω', 'το', 'δωμάτιος']"
οργή,"['εκνευρισμένο', 'μπόρεσε', 'δείξω', 'ανεπάρκειος', 'θέση', 'αντιπάλο', 'με', 'χαρακτηριστικό', 'πνευματικό', 'τρόπο']"
οργή,"['φαινάμαι', 'εξευτελισμένος', ',', 'και', 'σε', 'έλεγχο']"
οργή,"['υπάρχω', 'αμφιβολία', 'ο', 'επιθεωρητής', 'Μίλερ', 'εξοργιστώ']"
οργή,"['σάρλοτ', 'απάντησε', ',', 'ξαφνικά', 'αισθάνθηκε', 'εξευτελισμένος', 'κουρασμένο', 'τα', 'στεφάνιο', 'έχω', 'υποχρεωθώ', 'περάσω']"
οργή,"['λίλη', 'εξημερωμένη']"
οργή,"['κούνησε', 'κεφάλι', 'εκνευρισμένος', 'κυνικό']"
οργή,"['περνώ', 'τραπέζι', 'της', ',', 'άκουσε', 'ηλικιωμένη', 'γυναίκα', 'υπολογίζω', 'μια', 'ματιά', 'ένα', 'χαρούμενο', 'εξευτελισμένο', 'δάσκαλο', 'γυμναστικός']"
οργή,"['άντρας', 'αναστεναγμένος', 'δραματικά', 'ανέβηκε', 'κουρασμένα', 'την', 'καρέκλα', 'σαν', 'εκνευρισμένος', 'γονέας', 'ασχολείται', 'δύο', 'άτακτος', 'παιδί']"
οργή,"['Μπλέικ', 'κοίταξε', 'εκνευρισμένος', 'πρόσωπο', 'γιατρού', ',', 'αυτός', 'υπολογιστής', 'να', 'προβλέψω', 'θα', 'κάνω']"
οργή,"['άφησαν', 'τους', 'σπασμένος', 'γυαλιά', 'στο', 'δρόμο', 'ένα', 'εκνευρισμένος', 'ιδιοκτήτη', 'καταστήμα']"
οργή,"['σερίφης', 'λέω', 'η', 'πιθανός', 'εξήγηση', 'ότι', 'πατέρας', 'εξεγερθώ']"
οργή,"['εκνευρισμένος', 'δεν', 'πέταξε']"
οργή,"['υπήρχε', 'ίχνος', 'αναστάτωση', 'φωνή', 'του', ',', 'λέω', 'είπο', 'υποστηρικτός', 'dan', 'ότι', 'θέλω', 'πολεμήσω', 'εκείνους', 'υποψηφίου', 'οι', 'άνθρωποι', 'θέλω', 'πολεμήσω']"
οργή,"['plummer', 'ήθελε', 'μάθει', 'φωνή', 'αναστάτωση', 'φωνή']"
οργή,"['υπήρχε', 'ένδειξη', 'αναστάτωση', 'φωνή']"
οργή,"['ωστόσο', ',', 'shaw', 'εργάστηκε', 'μεγαλύτερος', 'μέρος', 'αγανάκτησή', 'για', 'το', 'σαββατοκύριακο', ',', 'κερδίζω', 'βετεράνου', 'durham', 'cleveland', 'άνω', '50', 'τίτλο']"
οργή,"['πάλι', 'η', 'αναστάτωση', 'modigliani', 'προκάλεσε', 'μέρω', 'το', 'φθόνο', 'του', 'λαμπρός', 'νεαρός', 'άνδρας']"
οργή,"['γυναίκα', 'καριέρα', 'μίλησε', 'εξημέρωσή', 'όταν', 'σύζυγό', 'την', 'άκουγε', 'μισό', 'αυτί', 'παρακολούθησε', 'την', 'τηλεόραση']"
οργή,"['να', 'διαπιστώσω', 'η', 'εξημέρωσή', 'γίνομαι', 'έμπνευση']"
οργή,"['ήταν', 'νεαρός', 'βασιλιάς', 'επέστησε', 'και', 'αναμφίβολα', 'τεράστιος', 'αναστάτωση', 'πατέρας', 'αρνήθηκε', 'δεχθώ', 'τιμή', 'richard']"
οργή,"['ακούστηκε', 'απογοητευμένος', 'ο', 'δαβίδ', 'ξέρω', 'καταστέλλω', 'εξημέρωσή']"
οργή,"['εξημέρωση', 'robbie', 'βρήκε', 'εξαερισμό']"
οργή,"['frau', 'επέτρεψε', 'εαυτό', 'να', 'διασκεδάσω']"
οργή,"['αν', 'υπάρχω', 'άνθρωπος', 'εκεί', ',', 'μπορείτε', 'μιλήσω', 'τη', 'συμφωνία', ',', 'λέω', 'michael', 'της', 'νομικός', 'γενικός', 'διεύθυνση', 'ένα', 'ίχνος', 'αναστάτωση']"
οργή,"['πυροβόλησε', 'μια', 'εκνευριστικός', 'ματιά']"
οργή,"['όρασή', 'δεν', 'αρκετώ', 'καλός', ',', 'λέω', 'κυρία', 'με', 'εκνευρισμό']"
οργή,"['ερχάμαι', 'γρήγορος', 'γνώριζε', 'δεν', 'έχω', 'δω', 'ότι', 'έπρεπε', 'φρενάρω', 'απότομος', 'επινίκιασμο']"
οργή,"['φαντάζομαι', 'φτάνω', 'το', 'βαρετό', 'μηχάνημα', 'λέω', 'με', 'εξημέρωση']"
οργή,"['υπήρχε', 'με', 'τρόπο', 'δημοσιογράφο', 'προκάλεσε', 'εξημέρωση', 'blanche']"
οργή,"['υπήρχε', 'ένδειξη', 'αναστάτωση', 'φωνή']"
οργή,"['μονόπλευρη', 'ασυμβίβαστη', 'έργο', 'της', ',', 'ώστε', 'φορά', 'προκάλεσε', 'εξημέρωση', 'των', 'συναδέλφα', 'ένα', 'συναίσθημα', 'αμέσως', 'μετριάζομαι', 'το', 'θαυμασμό', 'ένιωσαν']"
οργή,"['τη', 'διάρκειο', 'ζωή', 'αν', 'ο', 'μπορώ', 'είναι', 'αυστηρός', 'πεισματάρης', 'σημείο', 'προκάλεσε', 'εξημέρωση', ',', 'προφανής', 'αγιότητα', 'τόσο', 'αναμεμειγμένη', 'χαρά', 'σπάνια', 'έχασε', 'θαυμασμό', 'την', 'αγάπη', 'συγχρόνο']"
οργή,"['κοίταζε', 'εκνευρισμό', 'τον', 'κοίταξε', 'απλά', 'βαθιά', 'μπλε', 'μάτι']"
οργή,"['τζανν', 'άκουσε', 'γλώσσα', 'με', 'ήπιας', 'εξημέρωση']"
οργή,"['ένιωσε', 'του', 'κύμα', 'εξημέρωση']"
οργή,"['ένα', 'ξέσπασμα', 'αναστάτωση', ',', 'Χένρι', 'πηδώ', 'δωμάτιος', 'μπήκε', 'αυλή', 'διασχίζω', 'το', 'χώρο', 'στην', 'κουζίνα', 'την', 'τραπεζαρία', 'να', 'φτάσω', 'στάβλους']"
οργή,"['έδωσε', 'μικρός', 'γκρίνια', 'απόσυρση']"
οργή,"['πόσο', 'συχνά', 'λένε', 'γονείς', 'εκνευρισμό', 'θα', 'ο', 'θάνατος']"
οργή,"['Γαμώτο', 'μουρμούρομαι', 'εξημέρωση']"
οργή,"['ιρίνα', 'έκλεομαι', 'εξημέρωση']"
οργή,"['δούλεψε', 'ένας', 'απατηλός', 'μαθήτρια', ',', 'μια', 'έξυπνη', 'γυναίκα', 'σκέφτηκε', 'την', 'αγανάκτηση']"
οργή,"['jeanpaul', 'έδωσε', 'αναστεναγμό']"
οργή,"['παρκίν', 'αναστέναξε', 'εξημέρωση']"
οργή,"['ένα', 'μικρό', 'αναστεναγμό', 'ώθησε', 'πόδι', 'στο', 'πάτωμα']"
οργή,"['οδηγώ', 'σπίτι', 'από', 'ημέρα', 'σκληρός', 'δουλειά', ',', 'υπήρχε', 'οδηγός', 'μπροστά', 'που', 'οδηγώ', 'kmhour', 'αρνήθηκε', 'τη', 'χαμηλός', 'αναπνοή', 'για', 'με', 'αφήσω', 'ξεπεράσω']"
οργή,"['μιλούσα', 'him', 'ένα', 'κόμμα', 'πρώτη', 'φορά', 'πολύ', 'καιρό', 'ένας', 'φίλος', 'ήρθε', 'μας', 'διέκοψε', 'έφυγε']"
οργή,"['προφανώς', 'υπέστησαν', 'αδικαιολόγητη', 'μεταχείριση', 'δεν', 'τη', 'δυνατότητα', 'το', 'διαφωτίσω']"
οργή,"['αυτοκίνητο', 'ξεπερνώ', 'ένα', 'άλλο', 'είμαι', 'αναγκασμένος', 'απομακρύνω', 'το', 'δρόμο']"
οργή,"['κάποιος', 'κατηγορείται', 'αδίκω', 'κάτι', 'δεν', 'κάνω']"
οργή,"['φίλος', 'βασανίζω', 'ζώα']"
οργή,"['ο', 'σύντροφό', 'επιτέθηκε', 'έχασε', 'δόντι']"
οργή,"['αδικαιολόγητες', 'κατηγορίε', 'ο', 'τρόπος', 'δράση', 'από', 'κοντά', 'μου']"
οργή,"['άκουσος', 'ραδιόφωνο', 'ο', 'ποδοσφαιρικός', 'αγώνας', 'Βέλγιο', 'τελειώσω', 'μια', 'καταστροφή', 'αρκετοί', 'άνθρωποι', 'πεθάνω', ',', 'κατάλαβα', 'οι', 'κανονικός', 'άνθρωποι', 'μπορώ', 'συμπεριφέρομαι', 'τέτοιο', 'τρόπο']"
οργή,"['θερινός', 'δουλειά', ',', 'δεν', 'βλέπω', 'ιδιαίτερα', 'έπρεπε', 'μάθω', 'μόνη']"
οργή,"['μίλησα', 'janerik', '÷', 'στο', 'τηλέφωνο']"
οργή,"['κλείδωσας', 'εαυτό', 'έξω']"
οργή,"['δουλειά', ',', 'ένας', 'ηλικιωμένος', 'άνδρας', 'παραπονέθηκε', 'αδικαιολόγηα', 'μένα', 'με', 'απείλησε']"
οργή,"['τρελός', 'μπαμπά']"
οργή,"['κάποιος', 'έκλεψε', 'ποδήλατό']"
οργή,"['οι', 'φίλοι', 'προσπαθώ', 'με', 'βάλω', 'ή', 'με', 'βλάψω']"
οργή,"['ο', 'φίλος', 'έφυγε', 'μεσημβρινός', 'διακοπές', 'εμένα']"
οργή,"['ένα', 'εστιατόριο', 'παρατήρησα', 'οι', 'τσιγγάνος', 'προσπάθησαν', 'κερδίσω', 'χρήματα', 'εξαπατώντας', 'αλλοδαπού', 'δεν', 'μιλώ', 'σουηδικά', 'θυμός', 'δεν', 'καμία', 'σχέση', 'το', 'μίσος', 'αλλοδαπή', 'ήταν', 'έκφραση', 'θυμός', 'αισθάνομαι', 'βλέπω', 'ανθρώπου', 'χρησιμοποιούνται']"
οργή,"['μπήκος', 'βροχή', 'έριξα', 'περασμένη', 'Πέμπτη', 'δεν', 'αδιάβροχο', 'μένα']"
οργή,"['ένας', 'συνάδελφος', 'ζήτησε', 'βοήθει', 'εργασίος', 'γεγονός', 'έχω', 'χρόνο', 'να', 'το', 'κάνω', '&', '#', '39ό', ',', 'έχω']"
οργή,"['συντάκτης', 'άλλαξε', 'επικεφαλίδος', 'άρθρο', 'είχας', 'γράψει', 'θεωρώ', 'η', 'επικεφαλίδος', 'υποτιμητικός', 'στο', 'πρόσωπο', 'είχας', 'γράψει']"
οργή,"['tvi', 'είδε', 'ειδησεογραφικό', 'χαρακτηριστικό', 'νότιος', 'αφρικός', 'αστυνομικός', 'επιτέθηκε', 'μια', 'ομάδα', 'μαύρος', 'ανθρώπο', 'ένα', 'μαστίγιο']"
οργή,"['αρχίζαμε', 'φοιτητικό', 'πρόγραμμα', 'ο', 'δάσκαλος', 'τον', 'μιλήσαμε', 'πολύ', 'αρνητικός', 'δεν', 'πολύ', 'χρήσιμος']"
οργή,"['φροντίζω', 'άδικο']"
οργή,"['κατηγορήθηκο', 'είχας', 'κάνω', 'που', 'έχω', 'πολύ', 'θυμωμένος']"
οργή,"['πήγα', 'διάλεξη', 'για', 'μια', 'φορά', 'ακυρώθηκε', 'ήταν', 'δεύτερη', 'φορά', 'κάποιος', 'αρνητικός', 'στάση', 'στον', 'καθηγητή']"
οργή,"['εξοχικός', 'κατοικία', 'συλλόγο', 'μας', ',', 'δύο', 'τους', 'φίλου', 'ήρθαν', 'ξυπνήσω', 'το', 'πρωί', 'φέρνοντα', 'ραδιόφωνο', 'παίζω', 'υψηλότερος', 'όγκο', 'δωμάτιό', 'ήταν', 'πρωινός', 'υπηρεσία', 'πιο', 'δυνατά']"
οργή,"['σε', 'ντίσκος', 'βράδυ', 'ήταν', 'ευχάριστος', 'το', 'γεγονός', 'ήξερα', 'είμαι', 'θυμωμένος', 'τον', 'σύντροφό', 'τον', 'άφησας', 'αισθανθώ', 'το', 'κακό', 'χιούμορ', 'καθώς', 'δεν', 'μπορώ', 'κρύψω', 'συναισθήματά']"
οργή,"['φορά', 'διαμαρτύρομαι', 'τη', 'μητέρα', 'γιατί', 'κατηγορώ', 'δεν', 'σε', 'περίπτωση', 'συνδεδεμένη', 'κάποια', 'γεγονότο']"
οργή,"['δύο', 'αγόρι', 'γνωρίζω', 'έλεγαν', 'άσεμνος', 'τρόπο', 'έχω', 'πειράξω', 'νεαρό', 'ντροπαλό', 'κορίτσι', 'ήξερα', 'έχω', 'περιφρονώ', 'πεποίθησή', 'που', 'περιφρονάμαι', 'την', 'άγγιζαν', 'θυμωμένος', 'δεν', 'προσπάθησα', 'την', 'κρύψω', 'την', 'έδωσο', 'σε']"
οργή,"['ο', 'αγώνας', 'τένις', 'έχω', 'διακοπώ', 'ένα', 'παιδί', 'γύρομαι', 'στο', 'γήπεδο']"
οργή,"['ένα', 'βαρύ', 'φορτίο', 'εργασία', 'δύο', 'συναδέλφου', 'οποίους', 'έχω', 'ενάντια', 'ενοχλήσω', 'τρομοκρατικός', 'χτυπήματας', 'συνεχώς', 'με', 'διακόπτει', 'τηλεφωνώντα']"
οργή,"['είμαι', 'αναπληρωτής', 'διευθυντής', 'τη', 'διάρκειο', 'καλοκαιρί', 'ορισμένος', 'βουλευτής', 'πήραν', 'ελευθερία', 'από', 'ό', ',', 'ήταν', 'φυσιολογικό']"
οργή,"['έφτασα', 'στάση', 'λεωφορείο', 'συνειδητοποίησα', 'έχω', 'ξεχάσω', 'πέρασμά']"
οργή,"['κάποιος', 'κάνω', 'λάθος', 'οποίο', 'επηρεάζω', 'αρνητικά']"
οργή,"['είδο', 'έκθεση', 'σχετικά', 'τα', 'τηλεοπτικά', 'νέος', 'σχετικά', 'το', 'απαρτχάιντ', 'νότιος', 'Αφρική']"
οργή,"['ώρα', 'κάποιος', 'βγάλω', 'αέρας', 'τα', 'ελαστικά', 'κύκλο']"
οργή,['απάντηση']
οργή,"['έλειψα', 'τραμ', 'το', 'έτρεξο']"
οργή,"['κατηγορήθηκο', 'κάτι', 'δεν', 'έκανο', ',', 'απίστευτα', 'θυμωμένος']"
οργή,"['έφτασε', 'αυτοκίνητό', 'και', 'συνέχεια', 'αρνήθηκε', 'έχω', 'συμβεί']"
οργή,"['στρίψτε', 'οικογένεια']"
οργή,"['αυτοκίνητό', 'τραβηχτώ', 'την', 'τροχαίος', 'αστυνομία', 'διότι', 'σταθμεύσω', 'εσφαλμένα', '.', 'ωστόσο', ',', 'σήμα', 'έχω', 'τοποθετηθώ', 'αφού', 'ήδη', 'σταθμεύσω']"
οργή,"['συνάδελφος', 'ρώτησε', 'μερικές', 'συμβουλή', 'καθώς', 'έχω', 'αρκετός', 'εμπιστοσύνη', 'μένα', 'ζήτησε', 'ένα', 'τρίτο', 'άτομο']"
οργή,"['στενός', 'συγγενείς', 'προσπάθησαν', 'με', 'αποτρέψω', 'τη', 'μελέτη', 'ψυχολογία', 'χαμηλή', 'της', 'κατάσταση']"
οργή,"['εργοδότης', 'πήρε', 'πολλός', 'ασπιρίνε', 'μια', 'κακή', 'πλάτη', 'πίνω', 'ένα', 'τεράστιος', 'ποσό', 'πνεύμα', '.', 'ήταν', 'επικίνδυνος', 'δεν', 'κατάλαβε', 'έχω', 'κάνω', 'λάθος']"
οργή,"['αθλητός', 'ψαράδα', 'αλιεύω', 'γλάρου', 'των', 'ψαριά', 'τα', 'άγκιστρας', 'είναι', 'συχνά', 'λάθος', 'με', 'κάνω', 'θυμώσω']"
οργή,"['διαπίστωσα', 'ο', 'τύπο', 'είμαι', 'χρονολογείται', 'μια', 'συγκεκριμένη', 'χρονικός', 'στιγμή', 'μια', 'σταθερός', 'σχέση', 'συμβαίνει', 'κάποιον', 'για', 'μεγάλος', 'χρονικό', 'διάστημα']"
οργή,"['μετά', 'μια', 'εβδομάδα', 'σχολείο', 'δάσκαλος', 'στέλνω', 'σημείωμος', 'σπίτι', 'λέγω', 'ο', 'γιος', 'ήταν', 'απρόσεκτος', 'ανίκανος', 'κάνω', 'μαθήματά']"
οργή,"['επισημάνθηκε', 'πρόβλημα', 'παιδί', 'δημοτικό', 'σχολείο', 'η', 'μητέρα', 'μου', 'πήρε', 'άποψη', 'δασκάλα']"
οργή,"['οι', 'γονείς', 'με', 'οδήγησαν', 'ένα', 'κοντινό', 'μέρος', 'επέστρεψος', 'σπίτι', 'περιμένω', 'λίγες', 'ώρες', 'μπορώ', 'εύκολα', 'να', 'περίμεναν']"
οργή,"['βρισκάμαι', 'γυμνάσιο', 'τύποι', 'προκάλεσαν', 'φορά', 'φίλο', 'ονομάζονταν', 'χοίρο', 'στη', 'συνέχεια', 'γρυλίστηκαν', 'ενόχλησε', 'περισσότερος', 'τα', 'κορίτσι', 'ένα', 'τα', 'κορίτσι', 'θυμώ', 'φίλο', 'λέω', 'άσχημος', 'και', 'αυτό', 'κάνω', 'τρομερά', 'θυμωμένο']"
οργή,"['ο', 'φίλος', 'κάθομαι', 'μισή', 'νύχτα', 'παίζω', 'παιχνίδιος', 'υπολογιστή', 'έναν', 'φίλο']"
οργή,"['η', 'μητέρα', 'παρενέβη', 'ζωή']"
οργή,"['ο', 'πατέρας', 'με', 'ρώτησε', 'είμαι', 'κομμουνιστής', 'ταυτόχρονα', ',', 'κατέστησε', 'σαφός', 'δεν', 'πλέον', 'θεωρώ', 'εαυτό', 'ως', 'κόρη']"
οργή,"['ο', 'προϊστάμενος', 'εγγραφάμαι', 'μια', 'πορεία', 'ικανοποιήσω', 'δικά', 'βήματας', 'να', 'καταπατήσω', 'συνεργάτε', 'του', ',', 'την', 'ατυχία', 'να', 'έχω', 'από', 'προϊσταμένους', 'στην', 'πορεία']"
οργή,"['ο', 'φίλος', 'μου', ',', 'συνήθως', ',', 'ξέχασε', 'εισιτήριος', 'σπίτι', 'μια', 'παράσταση', 'μας', 'χάσαμε']"
οργή,"['προσπάθησα', 'εξηγήσω', 'έναν', 'υδραυλικό', 'πρόσωπο', 'πρόσωπο', 'πρόσωπο', 'η', 'τουαλέτα', 'σπασμένη', 'δεν', 'πίστευε', 'έχω', 'αποκατασταθώ', 'δέκα', 'φορά']"
οργή,"['διάβασα', 'σχετικά', 'την', 'απόφαση', 'reagans', 'σχετικά', 'το', 'μποϊκοτάζ', 'νοτίος', 'αφρική']"
οργή,"['θορυβώδει', 'φιλοξενούμενος', 'έφτασαν', 'ξενοδοχείο', 'λίγο', 'ενοχλημένος', 'νωρίτερα', 'νύχτα', 'προσπαθώ', 'κοιμηθάω', 'ένα', 'πάρτι', 'πηγαίνω', 'φώναξας', 'αυτούς', 'θέλω', 'κοιμηθώ', 'έπρεπε', 'σηκωθώ', 'την', 'μέρα']"
οργή,"['πρόσφατα', 'αδελφός', 'μου', ',', 'η', 'οποία', 'τέσσερα', 'χρόνια', 'μικρότερη', 'μένα', 'χαλασμένη', ',', 'φώναξε', 'μητέρα', 'χωρίς', 'προφανός', 'λόγο', 'καρδιακός', 'έκφραση', 'πρόσωπο', 'μητέρα', 'με', 'να', 'νιώθω', 'πολύ', 'θυμωμένος']"
οργή,"['δρόμο', 'οδήγησα', 'πατρικό', 'αυτοκίνητο', 'άλλο', 'αυτοκίνητο', 'προσπάθησε', 'σπρώξω', 'μπροστά', 'από', 'τον', 'πατέρας', 'αναγκάστηκε', 'στρέψω', 'και', 'έτσι', 'συγκρούστηκε', 'το', 'αυτοκίνητο', 'έναν', 'πυλώνας', 'άλλο', 'αυτοκίνητο', 'έφυγε', 'να', 'δω', 'τι', 'συμβεί']"
οργή,"['μια', 'πορεία', 'σκέφτηκο', 'άξιζαν', 'σημάδι', ',', 'έχω', 'συνηθισμένα', 'σημάδιος', 'δικαιολογία', 'μου', 'δόθηκαν', 'τα', 'σημάδι']"
οργή,"['έγινε', 'σαφός', 'ένας', 'άνθρωπος', 'χρησιμοποιήσω', 'ανθρώπου', 'σεξουαλικά', 'ψυχολογικά', 'το', 'γεγονός', 'πολλός', 'άνθρωποι', 'κοίταζαν', 'αυτόν', ',', 'κατάλαβα', 'δεν', 'μπορώ', 'εμπιστευτώ', 'αναγκάστηκα', 'να', 'το', 'κρύψω', 'λίγο']"
οργή,"['μετά', 'πολύ', 'πρόκληση', 'παιδί', 'έριξε', 'πιάτο', 'πάτωμα']"
οργή,"['είμαι', 'αναγκασμένος', 'καλέσω', 'τηλεφωνικός', 'εταιρεία', 'ένα', 'νομοσχέδιο', 'σχετικά', 'ένα', 'αποσυνδεδεμένο', 'τηλέφωνο', 'ανήκω', 'ιδιοκτήτη', 'ο', 'λογαριασμό', 'τέσσερις', 'μήνε', 'καθυστερημένο', 'εν', 'τω', 'χρησιμοποίησε', 'τηλέφωνό', 'φαινάμαι', 'δεν', 'καμία', 'πρόθεση', 'επανασυνδεθώ', 'δικό', 'τηλέφωνο']"
οργή,"['από', 'εξέταση', 'μου', 'ικανοποίησε']"
οργή,"['ζήλια', 'παλιά', 'φίλη', 'συζύγο', 'τη', 'συναντήσαμε', 'τον', 'σύζυγό', 'και', 'υπήρχαν', 'που', 'θυμίζω']"
οργή,"['ανταλλαγή', 'απόψεο', 'την', 'αδελφή', 'για', 'οικογενειακό', 'θέμα']"
