sentiment,Content
sadness,"['Battery', 'is', 'going', 'to', 'die', '!']"
surprise,"['weird', ',', ""'cause"", 'i', 'synced', 'mine', 'this', 'morning', 'and', 'got', 'the', 'new', 'episode', '...']"
sadness,"['it', 'does', ""n't"", 'work', 'with', 'the', 'iPhone', 'yet', 'I', 'love', 'it', 'for', 'the', 'simplicity', 'but', 'I', 'need', 'to', 'be', 'able', 'to', 'sort', 'tasks', 'on', 'my', 'iPhone', 'to', 'be', 'useful']"
sadness,"['disappointed', 'the', 'didnt', 'win', 'teh', 'glasses', '.']"
sadness,"['Off', 'to', 'the', 'porn', 'store', '.', 'I', 'forgot', 'to', 'put', 'Dave', 'in', 'my', 'iPod', '.', 'Fail', '.']"
sadness,"['Well', 'rite', 'i', 'gt', 'a', 'headache']"
surprise,"['Looks', 'like', 'the', '#', 'GM', 'Bankruptcy', 'is', 'going', 'to', 'happen', '.', 'This', 'loss', 'will', 'help', 'offset', 'the', 'gains', 'that', 'I', 'had', 'earlier', 'in', 'the', 'year', 'tax', 'wise', '.', 'Oh', 'well']"
surprise,"['Holy', 'moley', '!', 'It', ""'s"", 'raining', 'cats', 'and', 'dogs', 'here', '!', 'And', 'I', 'just', 'got', 'snazzified', 'by', 'Min', 'at', 'Salon', 'Mint', '!']"
surprise,"['You', ""'re"", 'the', 'third', 'person', 'to', 'ask', 'me', 'out', 'on', 'Mon', 'afternoon', ';', ')', 'I', ""'m"", 'so', 'sorry', ',', 'but', 'I', ""'m"", 'helping', 'tutor', 'my', 'friend', 'for', 'C1/C2', 'xx']"
sadness,"['sorry', 'to', 'disappoint', '.']"
surprise,"['seems', 'to', 'have', 'disappeared', 'out', 'of', 'my', 'life']"
sadness,"['This', 'sars', 'has', 'really', 'got', 'me', 'down', '.']"
sadness,"['UGH', '!', '&', 'amp', ';', 'DiDNT', 'HiT', 'ME', 'UP', '?', 'OK', 'LOL', 'JK', '.', 'WHAT', 'WERE', 'U', 'DOiN', 'HERE', '?']"
sadness,"['i', 'want', 'my', 'face', 'to', 'be', 'a', 'somatic', 'drawing', 'of', 'david', 'lanham', 'or', 'i', 'want', 'a', 'leopard', 'theme', 'his', 'somatic', 'theme..', 'im', 'so', 'sad..im', 'such', 'a', 'big', 'fan..']"
sadness,"['I', 'am', 'tired', '.']"
sadness,"['I', ""'m"", 'wishing', 'I', 'was', 'outside', 'instead', 'of', 'trapped', 'in', 'my', 'office', '.']"
sadness,"['I', 'shrunk', 'my', 'favourite', 'cardigan', '.', 'Hubby', 'said', 'he', ""'d"", 'buy', 'me', 'a', 'new', 'one', '.', 'I', 'practically', 'lived', 'in', 'it', 'and', 'it', ""'s"", 'gone', '.', 'I', 'shall', 'say', 'a', 'few', 'words', ';', ')']"
sadness,"['Sad', 'thing', 'is', 'that', 'I', 'wanted', 'to', 'work', 'there', 'for', 'years', ',', 'it', 'was', 'my', 'dream', 'job', '.', 'Was', 'crushed', 'when', 'I', 'saw', 'how', 'crappy', 'it', 'was', '.', 'Still', 'bitter']"
surprise,"['It', 'was', 'sunny', 'when', 'I', 'entered', 'the', 'sub-basement', '.', 'Now', 'it', ""'s"", 'raining', '.']"
sadness,"['Yep', ',', 'Sleep-fail', '.', 'In', 'another', '7-8', 'hours', ',', 'it', ""'ll"", 'be', 'D', '&', 'amp', ';', 'D-fail', '.']"
sadness,"['me', 'too', '.', 'I', 'was', 'in', 'Florida', 'last', 'weekend', 'for', 'the', 'rain', '.', 'Came', 'back', 'home', 'to', 'RI', ',', 'rain', '.', 'Terrible']"
surprise,"['buy', 'yay', 'for', 'your', 'shoot', '...', 'hope', 'it', 'goes', 'well', '!', 'What', 'is', 'it', 'for', '?']"
anger,"['at', 'least', 'you', 'dont', 'have', 'quad', 'parking', 'haha', 'two', 'cars', 'drove', 'by', 'real', 'fast', 'and', 'spashed', 'mud', 'all', 'over', 'me']"
sadness,"['...', 'return', 'my', 'joy', 'cos', 'I', ""'m"", 'so', 'Tired', ',', 'tired', 'of', 'me', 'Inspire', 'the', 'weary', 'eyed', 'to', 'see', 'the', 'Ire', 'and', 'Irony', '...']"
sadness,"['officially', 'misses', 'Quark', '.', 'huhuhu', '!', 'i', 'had', 'no', 'heart', 'hand', 'partner', 'and', 'no', 'one', 'to', 'dance', 'with', 'tonight', '!', 'come', 'home', 'so', '...', 'http', ':', '//plurk.com/p/x2k1z']"
sadness,"['Your', 'missing', 'qualifying', 'I', 'think', 'David', 'Reutimann', 'is', 'leading', 'with', 'a', '22.96', '...', '.']"
sadness,"['have', 'a', 'good', 'time', '!', '!', 'Sadly', 'that', 'means', 'I', ""'m"", 'probably', 'gon', 'na', 'have', 'rain']"
surprise,"['morning', 'dad', '!', '!', 'i', 'had', 'the', 'weirdest', 'dream', 'some', 'marines', 'shot', 'terrorists', 'in', 'the', 'throat', '...', 'no', 'i', 'didnt', 'find', 'the', 'key', 'yet']"
sadness,"['&', 'lt', ';', 'i', '&', 'gt', ';', 'Waiting', 'For', 'Natie', 'to', 'come', 'online', 'I', 'miss', 'him']"
sadness,"['UGH', '...', 'I', 'am', 'soooo', 'drag', 'assing', 'today', 'but', 'on', 'a', 'brighter', 'note', 'I', 'got', 'my', 'G1', 'update', '&', 'amp', ';', 'it', 'is', 'the', 'biznesssss', '!']"
sadness,"['havent', 'been', 'on', 'here', 'in', 'ages', 'sorry', 'twitter..', 'tweetdeck', 'is', 'broken']"
sadness,"['(', 'cont', '.', ')', 'Small', 'children', 'are', 'not', 'puppies', '.', 'And', 'cleche', 'sarcasm', 'is', 'so', 'annoying', '.', 'Bcreative', ',', 'but', 'then', 'again', ',', 'that', ""'s"", 'too', 'harrd']"
sadness,"['no', 'one', 'to', 'go', 'see', 'Tiesto', 'with']"
sadness,"['Watching', 'Dr.', 'Phil', ""'s"", 'special', 'on', 'same-sex', 'marriage', '.', 'It', ""'s"", 'sad', 'how', 'ignorant', 'some', 'people', 'are']"
surprise,"['Trying', 'to', 'stay', 'awake', 'Anyone', 'have', 'any', 'tips', 'how', 'to', 'keep', 'yourself', 'awake']"
sadness,"['this', 'sucks', 'schools', 'over', 'and', 'there', 'is', 'nothing', 'to', 'do']"
sadness,"['i', 'feel', 'like', 'a', 'fish', '.', 'im', 'in', 'a', 'big', 'glass', 'car', 'dealership', 'looking', 'out', 'to', 'a', 'world', 'of', 'people', 'walking', 'by', 'having', 'fun', 'in', 'the', 'sun', 'and', 'im', 'stuck', 'here', '.']"
sadness,"['I', ""'m"", 'at', 'work', '...', '.bored', 'out', 'of', 'my', 'mind', '.']"
surprise,"['with', 'red', 'who', 'is', 'blue']"
sadness,"['why', 'did', 'i', 'sunbathe', 'today', 'i', 'look', 'like', 'a', 'lobster', ',', 'i', 'feel', 'like', 'someones', 'burning', 'me', 'alive', '!']"
sadness,"['can', 'only', 'walk', 'on', 'streets', 'as', 'am', 'in', 'london', 'town', '...', '.no', 'fields']"
sadness,"['no', '#', 'thedailyshow', 'this', 'week']"
sadness,"['Why', 'does', 'flickr', 'no', 'longer', 'recognize', 'my', 'e-mail', 'addresses', '.', 'I', 'ca', ""n't"", 'log', 'in', '.']"
sadness,"['OH', 'NO', 'ZOMBIEPIX', 'DO', ""N'T"", 'FOLLOW', 'ME', 'ANYMORE', '...', 'NEED', 'SOMEONE', 'TO', 'CHEER', 'ME', 'UP']"
sadness,"['Last', 'day', 'of', 'work', '.', 'Taking', 'myself', 'off', 'of', 'all', 'these', 'shared', 'googledocs', '...', 'actually', 'kinda', 'getting', 'to', 'me']"
sadness,"['awww', 'that', ""'s"", 'sad', '...']"
surprise,"['Omg', 'i', 'got', 'a', 'black', 'eye', 'from', 'a', 'deck', 'of', 'cards', 'i', 'choked', 'on', 'laffy', 'taffy', 'and', 'i', 'am', 'officaly', 'done', 'with', 'school..', 'Sad', 'now']"
sadness,"['Sad', 'nothing', '.']"
sadness,"['im', 'very', 'tired', ',', 'bored', 'and', 'sad.what', 'a', 'great', 'evening', '!']"
sadness,"['would', 'love', 'to', 'say', 'TGIF', 'but', 'working', 'at', '6am', 'tomorrow']"
sadness,"['mad', 'traffic']"
surprise,"['Everyone', ""'s"", 'allergic', 'to', 'Poison', 'Ivy', ';', 'i', 'know', 'it', 'guys', ',', 'me', 'too', '.', 'L', ',', 'you', 'ca', ""n't"", 'change', ',', 'and', 'me', 'neither', ',', 'so', '...', 'i', 'guess', 'it', ""'s"", 'enough']"
sadness,"['is', 'working', 'until', '11', 'tonight', 'http', ':', '//plurk.com/p/x2kbv']"
sadness,"['But', 'i', 'dont', 'mind', 'the', 'long', 'line', 'when', 'theres', 'a', 'super', 'cutie', 'in', 'front', 'of', 'me', '.', 'Too', 'bad', 'he', ""'s"", 'wearing', 'a', 'gay', 'bracelet', 'with', 'a', 'girls', 'name', 'on', 'it']"
surprise,"['No', 'betta', 'nest', 'I', 'think', 'despite', 'the', 'heater', 'it', 'gets', 'too', 'chilly', 'at', 'night']"
sadness,"['Loved', 'the', 'sun', 'today', '.', 'Did', 'not', 'love', 'a', 'black', 'suit', 'and', 'black', 'top', 'plus', '6', 'trains/tubes', 'to', 'get', 'to', 'my', 'meeting', 'and', 'back', 'Need', 'to', 'shop', 'for', 'summer']"
sadness,"['Dane', 'Cook', 'is', 'at', 'the', 'sports', 'arena', 'tonight', '.', 'Wish', 'I', 'had', 'tickets']"
sadness,"['What', 'the', 'fuck', '!', '?', 'It', ""'s"", 'only', '20:35', '!', '!', '?', 'Oh', 'my', 'GOD', '!', 'My', 'internal', 'clock', 'really', 'IS', 'fucked', 'up', '.', 'Nooooo', '.']"
sadness,"['I', ""'m"", 'gon', 'na', 'cry', 'I', 'went', 'bad', 'at', 'my', 'History', 'test', '!', 'I', 'really', 'hate', 'History', '!']"
sadness,"['Beta', '5', 'of', '3.0', 'expired', 'today', ',', 'back', 'on', '2.2.1', 'until', 'the', 'public', 'release', '.', 'I', 'miss', 'it', 'already']"
sadness,"['So', 'Chicago', 'is', 'pretty', 'much', 'sold', 'out', 'of', 'tshirts', 'now']"
sadness,"['WOW', ',', 'i', 'AM', 'REALLY', 'MiSSiN', 'THE', 'FAM', '(', 'iLY', ')', 'TODAY', '.', 'BADDD', '.']"
sadness,"['really', 'am', 'sorry', 'becauseI', 'was', 'looking', 'forward', 'to', 'it..', 'thought', 'itd', 'be', 'fun', 'and', 'u', 'wanted', 'to', 'hear', 'it.Iowe', 'u', 'a', 'beer', '.']"
sadness,"['I', 'miss', 'my', 'Nipissing', 'pitas', 'Good', 'thing', 'we', ""'ve"", 'got', 'a', 'Euphoria', 'in', 'Barrie', ',', ""'cause"", 'I', 'would', 'never', 'survive', 'summer', 'without', 'my', 'pitas', 'AND', 'smoothies', '!', '!']"
surprise,"['The', 'beer', 'buzz', 'is', 'almost', 'gone..', 'The', 'world', 'has', 'become', 'complicated', 'again']"
surprise,"['where', 'is', 'everyoneeeeeeeeee', '?']"
sadness,"['omg', '!', 'taylor', 'and', 'selena', 'broke', 'up', 'sooo', 'sad', ',', 'aw', 'i', 'think', 'i', 'actually', 'like', 'selena', 'now', '.', 'poor', 'gal', '.']"
sadness,"['friend', 'got', 'mugged', 'this', 'morning']"
sadness,"['family', 'comes', '.', 'probably', 'wo', ""n't"", 'be', 'on', 'this', 'weekend']"
sadness,"['she', 'said', 'no', 'not', 'to', 'nite', 'x']"
surprise,"['I', 'learned', 'that', 'people', 'are', 'very', 'greedy', 'when', 'it', 'comes', 'to', 'freebies.I', 'left', 'toys', 'out', 'for', 'freecyclers', 'and', 'one', 'person', 'tried', 'to', 'take', 'it', 'all', '.']"
sadness,"['House', 'Hunting', 'was', 'a', 'PAIN', '!', 'House', 'Shifting', 'is', 'a', 'SUPER', 'PAIN', '!', '!', 'Packing', 'never', 'seems', 'to', 'end', 'I', 'ca', ""n't"", 'even', 'Imagine', 'Unpacking', ':', '-P']"
sadness,"['Another', 'Friday', 'night', 'in', '.', 'Man', 'being', 'skint', 'is', 'rubbish', '.']"
sadness,"['haha', ',', 'because', 'I', ""'m"", 'at', '&', 'quot', ';', 'work', '&', 'quot', ';', 'and', 'ca', ""n't"", 'read', 'anything']"
sadness,"['God', ',', 'I', ""'ll"", 'miss', 'my', 'bf', 'so', 'fuckin', ""'"", 'much', '!', 'It', ""'s"", 'only', '2', 'months', 'now', '*snï¿½ff*']"
sadness,"['I', 'knew', 'Listening', 'to', 'Miley', 'cyrus', 'In', 'The', 'morning', 'was', 'a', 'bad', 'idea', '!']"
sadness,"['omg', 'maddie', 'in', 'holby', 'is', 'dead', '.', 'Gutted', '.', 'loved', 'Nadine', 'lewington', 'and', 'really', 'wanted', 'Maddie', 'and', 'Clifford', 'to', 'get', 'together']"
sadness,"['i', 'do', ""n't"", 'have', 'twitter', 'on', 'my', 'phone', ',', 'it', ""'s"", 'sad']"
sadness,"['Awww', 'my', 'daddy', '!', 'Got', 'in', 'a', 'car', 'accident', '!', 'Pray', 'for', 'him', '!', 'He', ""'s"", 'shook', ""'"", 'n', 'up', 'a', 'lil', '!']"
sadness,"['Just', 'found', 'out', 'one', 'of', 'my', 'coworkers', 'that', 'I', 'actually', 'like', 'is', 'leaving', '.']"
sadness,"['i', 'wish', 'i', 'was', 'outside', 'thats', 'the', 'only', 'thing', 'thats', 'gon', 'na', 'kill', 'me', 'about', 'work', 'all', 'day', ',', 'everyday', 'during', 'the', 'summer', '.']"
sadness,"['it', 'was', 'actually', 'so', 'hot', 'today', '..the', 'sun', 'has', 'got', 'his', 'hat', 'on', '.', 'every', 'one', 'has', 'got', 'a', 'tan', 'except', 'me']"
sadness,"['aww', 'no', 'which', 'one', '?']"
sadness,"['sorryyy', 'milerz', 'that', 'i', 'ca', ""n't"", 'vote', 'i', 'would', 'love', 'to', 'vote', 'but', 'it', 'does', ""n't"", 'works', 'i', ""'m"", 'sad', 'and', 'very', 'frustraded', ':', '@', ':', '@', '--', '__', '--']"
surprise,"['i', 'dont', 'know', '!', 'they', 'sent', 'out', 'emails', 'using', 'my', 'account', 'about', 'random', 'stuff', 'i', 'didnt', 'even', 'understand', 'i', 'changed', 'all', 'my', 'passwords']"
sadness,"['I', 'wont', 'be', 'taking', 'my', 'test', 'until', '06/27/09']"
surprise,"['I', ""'ve"", 'been', 'to', 'Best', 'Buy', '&', 'amp', ';', 'Target', 'and', 'still', 'no', 'Electrik', 'Red', 'album', '!', 'I', ""'m"", 'loosing', 'hope..they', ""'ve"", 'never', 'even', 'heard', 'of', 'the', 'girls']"
sadness,"['My', 'husband', 'is', 'loosing', 'his', 'GOVERMENT', 'job', 'due', 'to', 'downsizing-he', 'is', 'looking', 'for', 'a', 'new', 'job', 'but', 'ca', ""n't"", 'find', 'one', 'in', 'our', 'small', 'town']"
sadness,"['Yea', ',', 'us', '3', 'and', 'Max', 'Poor', 'Trivun']"
sadness,"['Gon', 'na', 'miss', 'my', 'gurl', 'while', 'shes', 'on', 'her', 'honeymoon']"
sadness,"['Have', 'somebody', 'installed', 'vCenter', 'Server', '4', 'on', 'Windows', '2008', 'x64', 'w', 'SP2', '?', 'SP2', 'is', 'not', 'in', 'the', 'compability', 'matrix']"
sadness,"['So', 'hyped', 'about', 'E3', '.', 'I', 'wish', 'I', 'could', 'go', '...']"
sadness,"['ouuuuuuuuuchhhhhhhh', ',', 'still', 'hurting', 'from', 'the', 'Barca', 'spanking']"
surprise,"['Warning', 'tweeting', 'while', 'ridding', 'a', 'Bike', 'is', 'dangero', ',', 'waaaaaaa', '!', '!', '!', '*crash*']"
sadness,"['She', ""'s"", 'the', 'ruddy', 'manageress', '-', '2nd', 'bad', 'job', 'from', 'her', '.', 'I', 'can', 'never', 'find', 'a', 'good', 'place', 'beyond', '1', 'or', '2', 'cuts']"
surprise,"['I', ""'m"", 'so', 'sorry', '!', 'I', 'saw', 'it', 'too', 'and', 'it', 'shocked', 'me', 'to', 'the', 'core', '.']"
sadness,"['Very', 'interested', '.', 'However', ',', 'low', 'carbs', 'for', 'the', 'next', 'month', 'means', 'no', 'beer', 'for', 'me']"
sadness,"['fun', 'times', '.', 'just', 'broke', 'my', 'usb', 'stick..', 'like', 'literally', 'broke', 'it..']"
sadness,"['i', 'neeeeed', 'plans', '.', 'no', 'one', 'can', 'hang', 'out', 'tomorrow', '.', 'booo', '.']"
sadness,"['god', '...', 'im', 'suffering', 'greatly', '...', 'having', 'no', 'hair', '+', 'sitting', 'in', 'blazing', 'sunshine', '=', 'v', 'v', 'bad', 'sunburn']"
sadness,"['haha', 'aww', 'ok', 'now', 'back', 'to', 'bionomial', 'expansion', 'ugh', '!', 'joy']"
sadness,"['would', 'like', 'to', 'swap', '...', 'i', ""'m"", 'sitting', 'with', '3', 'grumpies']"
sadness,"['is', 'making', 'cupcakes', 'and', 'says', 'i', 'ca', ""n't"", 'have', 'any', 'kelli', ',', 'you', ""'re"", 'a', 'bad', 'sister', '.']"
surprise,"['wow', '!', 'ever', 'notice', 'that', 'some', 'twitters', 'have', 'thousands', 'of', 'followers', ',', 'yet', 'they', 'only', 'follow', 'a', 'handful', '(', 'actually', ',', 'less', 'than', 'two', 'hands', ')', 'of', 'peeps', '.']"
sadness,"['Nice', 'days', 'like', 'this', 'make', 'me', 'miss', 'Alki']"
sadness,"['Yes', 'I', 'do', '!', 'And', 'I', ""'m"", 'still', 'almost', 'at', 'my', 'Gmail', 'storage', 'ceiling', '!', 'ARGH', '!', 'I', 'am', 'being', 'FORCED', 'to', 'delete', 'stuff', '...', '.', 'or', 'buy', 'more', 'space', '.']"
sadness,"['mom', 'just', 'woke', 'me', 'u', '[', 'p', 'and', 'i', 'am', 'so', 'mad', 'i', 'was', 'dreaming', 'about', 'shoes', 'she', 'whants', 'me', 'to', 'go', 'to', 'the', 'river', 'it', 'is', 'so', 'stupid']"
sadness,"['Hey', 'you', '!', 'Did', 'you', 'ever', 'pre-order', 'your', 'Sims', '3', '?', 'I', ""'m"", 'so', 'sad', 'Im', 'too', 'poor', 'to', 'get', 'it', 'right', 'now']"
sadness,"['I', 'hate', 'car', 'places', '&', 'lt', ';', 'Jx', '&', 'gt', ';']"
sadness,"['Work', 'or', '...', '(', 'hehe', 'mind', 'in', 'the', 'gutter', ')', '!', 'I', ""'m"", 'sittin', 'here', 'doin', 'this', 'student', 'loan', 'thing', '.']"
surprise,"['Blinded', 'again']"
surprise,"['oh', 'no', '!', 'my', 'fun', 'weekend', 'with', 'friends', 'is', 'gone', '!', 'my', 'mother', 'has', 'made', 'a', 'family', 'weekend', 'of', 'it', '!', 'Damn']"
sadness,"['So', 'disapointed', ',', 'good', 'Evans', ',', 'they', 'sound', 'really', 'bad', ',', 'so', 'out', 'of', 'tune', '#', 'britainsgottalent']"
sadness,"['i', 'tried', 'to', 'help']"
surprise,"['Good', 'thing', 'is', ':', 'They', 'have', 'a', 'computer', '.', 'Bad', 'thing', 'is', ':', 'It', 'blocks', 'ALL', 'VIDJAGAME', 'SITES', '!', 'Yes', ',', 'even', 'VGTribune.com', 'is', 'blocked', '!']"
sadness,"['soo', 'sick', '.', 'i', 'hate', 'my', 'life']"
sadness,"['i', 'dedicated', 'that', 'song', 'to', 'my', 'VW', 'when', 'i', 'sold', 'it']"
sadness,"['Well', '-', 'looks', 'like', 'Hurdle', 'is', 'out', '.']"
sadness,"['unopened', 'pack', 'of', 'goat', 'cheese', 'starin', 'me', 'in', 'the', 'face', '.', 'starving', ',', 'din', 'not', 'til', '6']"
surprise,"['mmmm', 'now', 'you', ""'re"", 'speaking', 'my', 'language', '!', '(', 'Unfortunately', ',', 'in', 'militant', 'diet', 'mode-am', 'seriously', 'thinking', 'of', 'competiton-so', 'no', 'TB', 'I', 'guess']"
sadness,"['Editing', 'video', 'in', 'the', 'van', '.', 'I', ""'m"", 'a', 'little', 'hungry', 'and', 'depressed', 'that', 'I', 'did', ""n't"", 'see', 'Up', 'yet', '.']"
surprise,"['are', 'you', 'all', 'going', 'without', 'me']"
sadness,"['Friday', 'Night', 'and', 'working']"
sadness,"['tried', 'to', 'join', 'the', 'chat', 'but', 'the', 'site', 'would', 'not', 'let', 'me', 'sign', 'in']"
sadness,"['Just', 'lost', 'Internet', '.', 'And', 'I', 'was', 'in', 'a', 'raid', 'for', '25', 'OS', '.']"
sadness,"['Comp', '.', 'Mental', 'Health', 'would', ""n't"", 'take', 'me', '.', 'Samuel', 'Rogers', 'center', 'in', 'the', 'city', 'gave', 'me', 'appt', '.', 'On', 'June', '8th', '.', 'I', 'have', '2', 'days', 'worth', 'of', 'pills', 'left', '&', 'lt', ';', '...']"
sadness,"['was', 'it', 'for', 'the', 'vma', ""'s"", '?', 'i', 'guess', 'so..', 'also', 'wan', 'na', 'go', 'to', 'london', 'in', 'june', 'for', 'demi', 'lovato', 'concert', ',', 'but', 'no', 'one', ""'s"", 'going', 'with', 'me']"
sadness,"['is', 'having', 'a', 'profitable', 'day', '!', 'Looking', 'forward', 'to', 'Sunday', '...', 'gon', 'na', 'be', 'a', 'great', 'day', '--', 'sad', ',', 'too', ',', 'because', 'it', ""'s"", 'the', '5th', 'graders', 'last', 'day', '!']"
sadness,"['I', 'sorry', '!', '!', 'Me', 'no', 'like', 'when', 'people', 'I', 'like', 'do', ""n't"", 'feel', 'well', '.', 'Your', 'tummy', '?']"
sadness,"['still', 'freakin', 'out', 'about', 'missing', 'the', 'game', '!', '!', '!', '#', 'jonasnewsongs']"
sadness,"['Mower', 'shopping']"
sadness,"['I', 'sometimes', 'feel', 'like', 'the', 'only', 'person', 'in', 'the', 'world', 'without', 'an', 'iphone']"
sadness,"['I', 'burnt', 'my', 'arm', '.', '(', 'just', 'thought', 'you', 'should', 'know', ')']"
sadness,"['twitter', 'is', 'trippin', 'right', 'now', 'with', 'my', 'pic']"
surprise,"['&', 'quot', ';', 'Updating', 'Maven', 'Dependencies', '&', 'quot', ';', 'I', 'know', 'this', 'is', 'a', 'good', 'thing', ',', 'but', 'would', 'be', 'better', 'if', 'it', 'happened', 'when', 'I', 'was', 'asleep']"
sadness,"['have', 'fun', 'without', 'meee', '.', 'i', ""'m"", 'going', 'to', 'missss', 'youu']"
sadness,"['My', 'Blackberry', ""'s"", 'got', 'a', 'fatty', '(', 'battery', ')', 'guess', 'we', ""'re"", 'kinda', 'in', 'the', 'same', 'boat', 'huh', '?']"
sadness,"['Got', 'ta', 'work', '.', 'Lonely', 'weekend', 'ahead', '.']"
surprise,"['Loll', 'whats', 'boyfriend', '#', '2', 'supposed', 'to', 'mean', 'then', '?', 'its', 'to', 'cold']"
sadness,"['because', 'your', 'mean', 'to', 'me', 'and', 'it', 'makes', 'me', 'sad', '!']"
sadness,"['i', 'didnt', 'get', 'paid', 'this', 'week', 'roll', 'on', 'tuesday']"
sadness,"['ohï¿½', 'unfortunately', 'not']"
surprise,"['Cut', 'my', 'thumb', 'with', 'the', 'saw', 'in', 'small', 'metals', 'again', '...']"
sadness,"['hey', 'sorry', 'i', 'just', 'got', 'the', 'tweet', 'about', 'the', 'puppy', '...', 'and', 'someone', 'already', 'got', 'it']"
sadness,"['I', ""'m"", 'dreading', 'hearing', 'even', 'worse', 'news', 'tonight']"
sadness,"['SEe', 'waT', 'I', 'Mean', 'bOuT', 'FoLL0w', 'fRiiDaYs', '...', 'It', ""'S"", 'cALLed', 'LoSe', 'f0LloWeRs', 'FridAy', '...', 'smH']"
surprise,"['not', 'but', 'I', 'went', 'to', 'his', 'page', 'and', 'it', 'made', 'me', 'hungry']"
sadness,"['In', 'Seattle', 'Washington', '...', '.im', 'SOOOOO', 'hungry', '&', 'amp', ';', 'i', 'miss', 'alaska']"
sadness,"['sorry', 'to', 'hear', 'that']"
surprise,"['omg', '...', 'did', 'I', 'just', 'see', 'a', 'tweet', 'from', 'Miss', 'Bonnie', '?', '?', '?', 'amazing', '...', 'my', 'phone', 'died', 'yesterday', '...', 'and', 'oster', 'has', 'alltel', 'I', 'miss', 'you']"
sadness,"['FJGKFLD', ';', ""'Sdh"", 'WHY', 'AM', 'I', 'NOT', 'AT', 'HOMETOWN', 'DAYS', 'WITH', 'MY', 'FRIENDS', '.']"
sadness,"['im', 'sorry', '.', 'I', 'fail', '.']"
surprise,"['Jamies', 'Free', 'Views', 'Dead']"
sadness,"['MANDY', '!', '!', '!', 'IT', 'WO', ""N'T"", 'LET', 'ME', 'VOTE', 'I', 'WANT', 'HER', 'TO', 'WIN', 'BUT', 'I', 'CA', ""N'T"", 'HELP', ',', 'I', 'AM', 'GON', 'NA', 'JUMP', 'OFF', 'A', 'BRIDGE', '(', 'KIDDING', ')', 'BUT', 'THIS', 'SUX']"
sadness,"['I', 'MISS', 'U', 'CEDDY']"
sadness,"['So', 'bored..need', 'friends']"
sadness,"['Its', 'raning', '!', '!', '!', '-_-', 'really', 'bad']"
sadness,"['Of', 'course', 'it', 'rains', 'five', 'minutes', 'after', 'i', 'finish', 'watering', 'the', 'flowers', '.', 'It', 'took', 'me', 'half', 'an', 'hour', 'to', 'water', 'all', 'of', 'them', 'too', '.']"
sadness,"['Hummmmm', '...', '..', 'ohh', 'i', 'miss', 'you', 'so', 'much', '!', '!', '!', 'realy', ',', 'but', 'i', 'hope', 'you', 'have', 'a', 'nice', 'friends', ',', 'like', 'us', ':', ']']"
sadness,"['ugh', ',', 'i', 'was', 'so', 'hungry', 'i', 'scarfed', 'my', 'lunch', 'before', 'i', 'even', 'thought', 'to', 'take', 'a', 'pic', '.', '#', 'feastfriday']"
surprise,"['They', 'gave', 'me', 'a', 'regular', 'coke', 'instead', 'of', 'diet', '.', 'Really', '?', '?']"
sadness,"['No', 'show', 'tonight', 'No', 'plans', '.', 'Ughhhh', '.']"
sadness,"['Off', 'to', 'take', 'a', 'math', 'quiz', '...', 'on', 'a', 'friday', '...', '.booo']"
sadness,"['aaaah', 'I', 'swear', 'I', 'took', 'it', 'by', 'mistake', 'it', 'was', 'somehow', 'attached', 'with', 'the', 'charger', '-_-', 'apparently', 'it', 'needed', 'break', 'from', 'U', 'huh', '!']"
sadness,"['every', 'day', 'of', 'my', 'life', 'lately', '.', 'i', 'feel', 'ya', 'girl', '&', 'lt', ';', '3']"
sadness,"['i', 'want', 'to', 'see', 'my', 'bud', 'mel', 'miss', 'hur', 'loads']"
sadness,"['not', 'happy']"
sadness,"['mow', 'love', 'mow']"
sadness,"['Oh', 'noooo', 'that', 'sucks', 'Did', 'you', 'reschedule', 'for', 'another', 'show', '?']"
sadness,"['just', 'spent', 'the', 'day', 'with', 'Bridget', 'and', 'a', 'small', 'thing', 'that', 'got', 'wind', 'and', 'farted', 'a', 'lot', '-', 'oh', 'yeah', ',', 'her', 'baby', '!', 'Now', 'slightly', 'broody', '!']"
sadness,"['I', 'wish', 'I', 'was', 'going', 'to', 'see', 'today', '!', '!', 'I', ""'m"", 'sad', 'I', 'dont']"
sadness,"['traveling', 'to', 'L.a', 'to', 'see', 'my', 'grandpa', 'in', 'the', 'hospital', '...', 'another', 'road', 'block', 'for', 'my', 'family', 'to', 'cross', '...', '.']"
sadness,"['I', 'want', 'to', 'Forgive', 'and', 'Forget', 'this', '!', 'Please', 'and', 'I', 'dont', 'like', 'him', 'I', 'promise', 'I', 'am', 'going', 'to', 'live', 'without', 'drama', 'for', 'now', '!', 'So', 'Please']"
sadness,"['Snap', '.', 'I', ""'m"", 'the', 'same', 'with', 'any', 'reality', 'show', '.', 'Watch', 'the', 'first', 'and', 'I', ""'m"", 'hooked', 'Very', 'sad']"
sadness,"['No', 'one', 'is', 'at', 'the', 'tesla', 'dealership']"
sadness,"['Stuck', 'at', 'work', '!', 'Stuck', 'at', 'work', '!', 'I', ""'m"", 'hungry', '.']"
sadness,"['Watching', 'Thomas', 'The', 'Train', 'Engine', 'makes', 'me', 'miss', 'George', 'Carlin']"
