sentiment,Content
surprise," Ouch, give me a heads up so I'll know when to duck"
surprise," I am ok, I think I will just take the attitude that Mothers Day is an invented Hallmark holiday from now on"
sadness,"Slept in, woke up with an iced coffee, lazed about &amp; went out for a late lunch with the BF. It's been a sweet little laid-back Saturday."
surprise, http://twitpic.com/4visl - WOW this looks incredible! wicked job on the butterflies! they're fantastic!
sadness,Just finished mowing the lawn.
surprise, OMG its working
surprise,Dan and alli are here. They suprised me
sadness,good morning. today is my last day of &quot;freedom&quot;. back to work tomorrow. i'm sorta stoked-not stoked. but well.
surprise, it was amazing
surprise," Were you able to watch it online?!  I hope you were!  And yeah, Belinda Jensen was really good"
surprise, - Last night was the best one so far I think. Except we didn't see him throw his equipment at the car
sadness, Naw.. it was pretty tame. Only 1 guy in costume.. a Voyager-style &quot;medical&quot; uni. Disappointed there weren't any more in costume.
surprise,"trying to decide what to do tonight. Study Chem or write the night away. The night's still young, perhaps I'll do both"
sadness,"I'm in VA for the weekend, my youngest son turns 2 tomorrow......it makes me kinda sad, he is getting so big, check out my twipics"
sadness, I could have! I had extra tickets. Plus we had two Twitter Giveaways  We'll get you next time.
surprise, yr very young looking dude
sadness,"At the apartment, nothin to do, a little hungry  http://myloc.me/Fim"
surprise,"gasp-- 10 followers! i feel almost famous. i used to think i would be famous when i grew up one day LOL. oh well, cheers to norm peeps!"
surprise, http://twitpic.com/4w22u - Its so pretty! The girls must love you a whole lot  Happy bday again!
surprise, http://twitpic.com/4uy8l - LOL  why are they drumming there?
surprise," no, sir, they did not! i was amazed when i woke up this morning."
sadness,"Nanay cried after reading the card I gave her. Hugged her and next thing I knew, I was crying, too! Haha We're such cry babies. Love her."
surprise," plus, look at all the orbs! you either have ghosts or you need to clean the mirror"
surprise,"  being a fan is certainly not about being attractive. But, if you like the pink, to each their own  #canucks"
sadness, On a Saturday? Not so cool friend. Same job  Different position! Let me know when your in town again!!! Miss U
sadness,IM FEELIN RITE.. THE MOOD FLOR TWITTER AFTER DARK...
surprise,Headin 2 chilis Mr. Presidente's callin my name! Then 2 the ice house
surprise,downloading the right/real speedracher now.
sadness,im joining twitter  lol
surprise, looking forward to it. we're sitting at the bar.
surprise, get  the twilightguy on your show
sadness,we did what we had to do
surprise,home in carlsbad with the whole family for mother's day!
surprise," o yea? awwww, how sweet!! U r good kids!"
surprise, WOOHOOO very cool see I knew u would get to see her
surprise,at the theatre.... seeing star trek for a second time becuase i am that cool
sadness," Wow, you mom has a lot of energy. I'm getting tired just reading your tweet and ur living it."
surprise,New comic posted. Introducing  &quot;Joe! - The Mini Strip&quot;  http://tinyurl.com/oasxx2 (via  cute Mother's day strip!
sadness, BTW I STILL can't believe how Awesome the NEWJABBAKIDZ performance was...U in the masks..I screamed at my pc
surprise,is off to somewhere.
sadness, And I still recall how helpful you were way back when as I struggled on an AR contest question...
sadness, hmmm...the one restaurant/one grocery is sad. not the dukbolgi.
sadness, Awww. So that's him. Nice attempt at hiding from the camera
surprise," ohh yes. I've rented one and thought the same; very roomy. But hubby wont go for it.  welp, congrats on the new baby"
surprise," Having a Leatherman, is a MUST, really for anybody! You never know, when you might need one &amp; it gets the job done."
surprise,Off to prom. Say hi to me
surprise,"For the record, john mayer is freaking cool."
surprise," ah, I see now. Cool dude"
surprise, Thats good!  Keep it up guys! Would love to come down and visit sonetime
sadness,a successful shopping day
surprise, .. did you have to bust a cap? tell me you had to bust a cap for Jesus!
sadness,"Back then I didn't know why you were misunderstood. So now I see thru ur eyes, all that u did was love. Mama, I love you"
surprise," Blow me away it IS raining harder here. Yay you, well done"
sadness, Heidi just finished her set at Stiff Kitten with Aundy
surprise," lol, so your mum likes a bit of the ol' clergy ordained ultra violence?"
surprise,"Not at prom. Ha! Chinese, iced chai, and some old school pokemon. Good night"
sadness, They assume you won't be able to afford traveling anymore now that you've got a contract with them
surprise,"Oh, yes... Happy NINE year annivarsary to Hanson's second studio album, &quot;This Time Around.&quot;"
surprise,"  Thanks Sissy!!!!!!! Be sure to check ur Myspace tonight, It's gonna be Something! Luv Ya!!!!"
surprise, check out review for the movie Fighting - http://bit.ly/Fle9j  Hilarious!! leave this guy a comment!
sadness,I have the best Brother-in-law in the World. He just sent me Twilight Blue ray gift set. Now if I only had a blue ray player
surprise," this is twistory... in the making. Yeah, I stole that one from you"
sadness," Yeah I was kinda bummed, but tell them I'm gonna miss them too! I loved your class! You guys made student teaching fun."
surprise," Yeah, I've never seen that! But, I guess I've never really needed it."
surprise,At TGC concert  good to see old friends and remember the old times!
sadness,Pappadeux has some yummy strawberry lemonade
sadness,i'm causing trouble with my partner in crime.
surprise,    - Overwhelming lead for Strawberry Lemonade!!  My husband voted for Banana Fosters tho.
sadness,I am sitting at the computer eating grapes  it's hailing outside! o: I MISS SUMMER.
surprise," aww thats so awesome, i can imagine your little one with a head full of curly hair - i adore Leigh, shes so great"
sadness,OK - I'm out of here for now. Just popped in to say Hi and check on things. I'll probably head to the guttah later on tonight
surprise, ... like you're stuff!  Strange voicemails! http://bit.ly/yKxms
surprise,boy don't try to front i-i know just-just what you are-are-are
surprise,Catching up on 2 weeks of LOST and Grey's!!    House is quiet again.
surprise,  hey!! how are you??? you found me
surprise, Please bring  to your show
sadness,wondering what misery looks like? look at the faces of all the cubs fans at miller park tonite. sorry chicago friends. tonights our night
surprise, LOL have whoopi? Who are u Chuck Woolery?
sadness,"it gets worse every year and 2010/2011 will be the worst. oh, and 6 months today!"
sadness,Sitting outside in the cold by the ocean with a glass of wine.
surprise," i'm not sure what stracchino is, but it sounds good."
surprise,Going to sunnybank
surprise,mothers day...love you madre   chels tonight. cant wait for her to see her present!
surprise, and the habitat is twitter-active. Neat
surprise, my tweets??? i rofl'd at this
surprise,full day with Jasper &amp; Bonty!!! my new puppies
surprise,"Finished with my classes, time to start my summer project. Hint: it involves a Wordpress install and what I've been tweeting about lately"
surprise, It's already over? Damn!
surprise,it's Mothers Day today
sadness, have someone help you with the makeup...you gots to go out looking fine  and have another shot
surprise,"Gusying up for  dinner, Bourbon &amp; Branch, Zeitgeist and surprise party for Taylor!   Shh..."
sadness," Interesting people like you should never be bored, Tooshers."
surprise, that's what i was last night
sadness,"missing my hobo/slut/tramp way of life, and cooking for my mother on a saturday night  MAMA I LUV U"
sadness, sorry about it
surprise,"what? you thought I did it all for mom of the year award? nope, tad bit more selfish than that:"
surprise, You are welcome.
surprise,is noow calmmm  eating polvoron .. yuumm
sadness," yuppp. I was gonna get it up top but I didn't. I will soon, but I got 2nd holes instead"
surprise, I love that song! I was starting to think I was the only one that knew that one!    #sameperson
surprise," Rt/WestCoastGal88 - It's the facial hair, they both need to shave  [Jr and JJ]"
sadness,i have no idea what im doing and i am completely lost.
surprise, yes'ma... for an after party too after the show next week.
surprise," no prob, you have a sexy site there"
sadness,was an international student today  had sooo much fun at sixflags with friends i don't know well enough!
surprise, lol happy you like it
surprise,"http://twitpic.com/4w67l - Im hard core, you just dont know it."
sadness,"Work, work, work and why did I get so tired all of a sudden.  , nicole told me you say 'Hi' aww she was so enthusiastic  hi paul"
surprise, lol oh ok..well n that case..thank u
surprise," Wowzer! Deep stuff there, but CIS will probably give you more earning potential."
surprise,never expected to hear Beastie Boys in a Star Trek movie... was a super great flick though. *pew peww* -- (phasers)
surprise, TY very much for FF
surprise,Yo somebody's mother just came to the club dresses like she's going straight to church after the club! I feel like I'm going to hell 4  @
sadness,"  sorry, I'm back.. food was calling my name..lol..all is good here  and HI! , sorry I haven't said sooner lol"
surprise, i believe that you are
surprise,Omg. i love my parents i juss got a lavender camera as an early birthday present!!!
anger,omg! goooood ass nappy nap  jusss woke up bout 2 clean up a lil then get ready
sadness,Happy Mother's Day MM mums!!!! hope you all have a lovely day  #mamam
anger, yup!  Now I can join in on the nin access fun!
surprise,Ada acara menarik lain: Keys to the VIP di channel V. Ttg straight yg dikasih tasks to approach strangers in the crowd.. Hmm
surprise,a salt pig thing coz she broke her other one! lol  do you guys even no wat a salt pig is?
surprise," Kk, I just had 888 followers like a minute ago"
sadness,With alex
surprise, oh really? why HELLO there
surprise, whatï¿½s hot and new?
sadness,"Today Dan bought me Bio Dome AND the Reality Bites Soundtrack! Needless to say he gets MAYJAH points!  Also, my tummy is not happy. Boo."
sadness,"having a creative party with me, myself, and moi"
surprise,Chillin out at home enjoying my new house... I must say I love it!!!  Hope your all having a great day!!!
surprise,So the movie was 3-D and really gooood
surprise,"says good morning everyone! Once again, a happy mother's day to all the mothers out there!  I hope you all h... http://plurk.com/p/stq3f"
surprise, model on a pink motorcycle
surprise,Wedding..
sadness,gosh! i'm freakin' bored! talk to me!
sadness, I'm part of a religion called People-With-Good-Taste-In-Music. We don't celebrate Jonas Brothers Day.
surprise, most likelyy. Just need to save the money and practice my ass off.
surprise,"OOOH,  i have a question for you all. DOES YOUR CHAIN HANG LOW?  idk! sorry!"
surprise,NGH episode 28 is out! check it out!
surprise," read it! lucky, why are you getting a new phone?"
surprise, lmao!!! ummm duh gurl I need to buy me some more v-necks I like em!!!
sadness, LOL you r not a loser u drove 8 hours in a day.. U need rest  of was it 2 days? I'm still tired lol
surprise,- going somewhat out of town? (x visitng uncle boyet &amp; famm!
sadness, That is the best sticker EVER. Also. I dig your hair. It's gotten long since I've seen you last.
surprise,Its beautiful outside. I wish i was in new york city. But this area is pretty cool. Hip and trendy.
surprise,Kyle going to the garage. His night is done. Think we'll get an interview?  #NASCAR
surprise, why are you surprised?
surprise,Kudai a Pop Rock band from Chile is the last one taking the stage tonight.
surprise, OHH. haha ok thanks
sadness, Rogï¿½rio Minotouro will fight now!
surprise, The Case of the Gigolo's Picolo?
surprise,Just saw Zack and Miri Make a Porno with  and  . sooo good.
sadness, Sorry about that. I got behind on followers and am still catching up.  I follow folks that @ me (including you
surprise,  Indeed. Maybe somebody needs a new cat.
sadness," just nothing perfect in life, darn it!"
surprise, I would LOVE to be the dark princess of the PCI evil empire.... oh wait! That would make me an auditor again!
sadness,Feelin really awful. Having mono sux so much. Omg...listening to music
surprise, OH REALLY?!
sadness, Nice idea for a M-I-L gift. Did you crochet it? Good idea about looking online.  There are Youtube videos showing lefty crochet.
surprise,playing board games!!!
surprise,i loudly said something &amp; my coworker replied &quot;i dont know brian klemm! But even I love brian klemm!&quot;  (  )
surprise," will u give ur mother anything special? I'll make a cake and make sure mine gets a stressfree day =p cheesy, but it works"
surprise,"Christa's Mothers Day card, deep in the build phase.   - Photo: http://bkite.com/07k6e"
surprise,Woah! 311 is really good!! The rain earlier was rather nice
surprise," haha. not sure what local is to you, but if i was then you'd have to fight me for it!"
sadness,"Oh, as usual, I should warn my new followers that I tend to over-tweet during #canucks games. Apologies in advance."
surprise, should be me
sadness,just got back from the Sing It Loud concert // FUCKIN AMAZING
surprise," what about Midge? She definitely has to be in on that tie for first. She's completely dumb  and yeah, punk'd indeed"
surprise,Thinking my drink is watered down but hey its free
sadness, awww too bad I won't be there - I'd entertain the thought of entering
sadness, How does it look like a Ninja Tutle?!  xo lol
sadness,Yeahh cenare lo mismo qe Rosher! ok ok Roger  wiii
sadness,I'm hungry. And single.  heading to the golfing range soon.
surprise,"rain, rain, rain. wow i actually LOVE the rain...."
surprise,Happy Mother's day mang!!! thank you and i love you
surprise,my favourite song tonight is cheer it on by Tokyo Police Club
surprise,Dinner and A Movie with the Hubby
surprise, NO WAY! i didn't know he was singing ROF thats without a doubt my fave he has done on idol thus far!! EEP~fangirl moment
sadness,"My blackberry ran out of juice in the middle of the day...it was miserable! No twitter or email at my beck and call, truly awful"
surprise, REALLY?  COOL!
sadness," actually, i really do. mostly when i forget to take off my makeup before bed"
surprise,Dakota just had a her first bath since being spayed... She was in Heaven!
surprise,Star Trek was actually really good
surprise,first night in myers. just not the same w/out lydia!  but i'm actually excited about this summer!
sadness,ugh i wish this school year would go faster so i can move on in life
surprise,I just saw a shooting star... I made my wish
sadness,watching &quot;That Thing You Do&quot; on Comcast. Missing my boo like crrrrrazy!
sadness, should be a rebroadcast of last weeks Pacquiao-Hatton fight. Don't plan your night around it.  I've said too much already.
sadness, what are you going 40 hours with out? i'd say my computer or my phone but i did that last week and i didnt care at all..
sadness,Sinse i had dis thing..not 1 reply not 1 message. Nuffin! pshh who cares..i know im special  X
surprise," missed interview on NPR, ironic because listened to NPR all day on long fucking car trip, watching Needle now, looks good"
sadness,i had the best day ever! i missed him. more tomorrow too
sadness,"Waiting tables is exhausting! My feet are so sore. Note to self: never become a waitress. Also, kudos to George for the awesome tri-tip"
surprise, BTW I STILL can't believe how Awesome the NEWJABBAKIDZ performance was...U in the masks..I screamed at my pc
surprise, heading over to xbox  will go shopping 2morrow
surprise,Oops!  My mom accidentally signed into my twitter account to comment on my pictures!
sadness,I'm jumping off the nearest bridge if I can't have it
sadness, I try to ignore..just noticing new M.O.'s . I LOVE Sonic drinks. Cherry limeade mmm
surprise, that's what she said?
surprise, your new song is AMAZING
sadness," hey! haha, yep! that was me! negative comments get me reallllyyy mad; so i always defend them!  haha!"
surprise,"got back from the party...suprisingly awesome, NEED to dance more often! overall, awesome night"
sadness,Arrested in the hotel
surprise, WTF!!!!  LMAO!!! *Just got hit in the head with bloody balls*
sadness,76 long and painful miles today.  knees ache.  approaching 50 years is rough. not accepting it well.  3 glasses of draft helped.
surprise,"But I am on pg 145 of 165, so I'm getting close!  *yawn*"
surprise,I dont care what kind of graphics or engines video games have nowadays. They are nothing compared to The Oregon Trail and Carmen Sandiego
surprise, Why can't you? Are you rooting for Ali in the Twitter war?
surprise," it shocked D &amp; I, too!  Puts things in a whole new, empowering, light... now doesn't it?"
surprise,great party alenka!!  happy birthday chicky! &lt;3
sadness,"We need to ban together and recognize that we aren't always going to agree, but that's ok  #tcot"
sadness,I got me a little too much sun today
sadness,I wasn't going to go out tonight but looks like I'll be heading over to Main Street
sadness, Happy Birthday!  sorry for the blank one my sister messed me up.
sadness,Just talked to  cute grandma on the phone.  She only speaks Hindi-not my best language-but somehow we manged
surprise, really? Awesome!
surprise,Listening to Metal Shop at Mooneys!! All is good
surprise, that couldn't be more true! I like ur momma's style!
surprise,ROFL - me too.
surprise, anything  bookmark - keychain - surprise me
surprise,So theres this boy. Hes so cute. Hes got a six pack.  yum it was fun touchin it.
sadness, i wish there was an &quot;i like&quot; option (like fb) for things like this
surprise, CONGRATS on graduating college!
surprise,The Mediteranian Kitchen...oh well can't get them all right.
surprise, Tell me about it! What is obvious in real life makes for great entertainment on TV  It is great to try and figure out the killer
surprise, Tell us your experience! I Loveeeee Youu!
surprise,Gonna celebrate Mothers Day with the family but gonna start the partying tonite
surprise,"Haha!!! Korn is FUNNY!!  ugh... If I drink any more $10 beers , I'm going to... Get fat! :/"
surprise," just sent you the FC link, Courtney!"
surprise,I had a great time at the surprise party! We got him good!
surprise, oh that was when he went down to the crowd...how epic dude
surprise, WHAT! That's a sin!
surprise, Actually there was this other guy I thought I didn't know but turns out I DID know from a previous party...
sadness,I jus planted a garden in my backyard
surprise,   *follows back*
surprise,Google goes pink today
sadness,lots of decisions to make...i need an assistant/cook/nanny/chauffer lol lol but 4 real!
surprise, I'm seeing LOTS of SOLD signs
surprise,wants to wish all the moms a Happy Mother's Day.  Hope you're all treated like Queens!
surprise,says happy mothers day to all mothers everywhere!  http://plurk.com/p/stz7a
surprise, Some days you must look hard for that good thing.
surprise,well its time to hit the hey stack night yalls  TOMORROW IS MOTHERS DAY!
sadness," oh no!!!! i hope its not too baad, tell mya i hope she's gets better soon"
sadness," AMEN! Clearly, if they did know you, they wouldn't be able to say that! You're WONDERFUL!  I get it too, though... sucks"
surprise,So glad I'm finally done with finals!
sadness," I can't, I'm studying so I don't fail  Come over, I'll make u some tortellini or chicken or a chicken salad."
surprise,working my way through a Myst maze while my video exports
surprise,"Baby girl scraped her leg in a bike accident today. Couldn't find any gauze, had to use panty liners and medical tape to patch her up."
sadness,"hey everyone, whats up? i got another hour and a half of work so tell me something you think i wouldnt know....this should be a good one"
sadness,"outta the shower, too bad justin couldn't spend the night.  haha"
surprise,i am so going to see transformers on imax.   SO EXCITED!!!
surprise,whoops...  not  in my last tweet
surprise, awww. i wish i had a younger sis ): but i do have an older one!!! i bet your younger sis loves it JUST as much as u do!
surprise,Really!
sadness, http://www.CultureShockMag.com  shoutz 2  the mix on the site is gonna b nervvoouuss
surprise,wait...why didn't I know about this wedding? Aren't I supposed to be in yours and vice versa?  btw I know it's not yours
surprise, lmao I'm glad you guys liked it
sadness," haha yeah u did, oh well theres always next yr  chin up princess hehe"
surprise,Happy Mother's Dayyyy. Love you mummyyyyyyyy
surprise,My my I have never watched so many movies in one night with my mommy
surprise,Message me to book your piercing appointment now !
surprise, hehe true. i wonder what he will come up with
surprise,uqh soo boredd supposedd to be asleep cuzz i have too wakke upp earlyy but i juss cantt sleepp.! omq tomorroww iss mother's dayy
surprise, Look at this ! http://twitpic.com/4wcqa  I can't see them at all. What the heck..
sadness, *bows*  I try...sometimes it is hard
surprise,What if Twitter was really called &quot;Twatter&quot;? I'm posting a Twat!
surprise,The ultimate shirt folding tool (http://www.flipfold.com/)- I saw  using this in one of Big Bang Theory's episodes
surprise,he's pretty cute.
surprise,who said i can't wear my converse with my dress?
surprise," I have the best bestfriend in the whole world .. My Mother's Day present = ambien, klonopin and a quarter! woohoo!  smh..."
surprise,Cavs do it again!!  Oh yea!
surprise, nat has a twitter acct!
surprise,"moshing to fall out boy, and confetti bears are falling from the sky"
sadness, more seo voodoo  Google has your cache. NOARCHIVE only hides it from users.
sadness, That was like eight years ago. Not so sure it would happen now
surprise,"Gorgeous day!  Worked the Master Gardener plant sale, trimmed smoke bushes, and now to do some writing."
sadness, i been saying that the past 2 weeks that i miss playing spades and drinkin chillin.. the good old days.. let me know baby
surprise," He's too old school for burnouts. Just a lap around the track, like they used to.  #NASCAR"
sadness,"my teeeeeeeeeeeeeth, hurt a lot. The mall was funnn today, i made 10dolla, not 15.  better than nothing, right?! HEHE."
surprise, haha I know.  Sorry about all the typos in that last tweet...blehhh.  ps - Because I Said So is sucha cute movie..  awww
sadness,"Joining facebeek.  What a loser, I have no friends   Amy where are you?"
surprise,Off to see Wolverine
surprise,Eating some ice cream cake  its bomb!
sadness, **left off the &quot;again&quot; in the title...whoops!
surprise,  Thanks for the greeting
surprise," oh yeah, that's right! thanks for reminding me"
surprise,walking by the water in annapolis with froyo and no shoes
surprise," Haha ya, my friend and I are totally having a kick off party for the occasion!!"
surprise," Now, what on earth led you to believe that?"
surprise," Would *you* pay $60K for a lunch with Oscar de la Renta?  I don't see her hitting East Village shops, do you?"
surprise,"Gonna WoW for a bit. Later, Twitter &lt;3"
surprise, when in doubt go with the instincts.
sadness," curse you, igloo dwellers!!"
surprise," thanks for adding me, glad to have you"
surprise, wow... you're doing this all through text?  I would get tired after a while
surprise," so wednesday my mom is making a huge special dinner &amp; whatnot to celebrate the new single, just so ya knoww"
surprise, thank you for the followfriday hun
surprise,i ate so much
surprise, you own a didgeridoo?!?!
sadness,"GREEN DAY IS PERFORMING ON SNL NEXT WEEK!  sorry, that made me happy and i'm still all ditzy from the Justin Timberlake skits"
surprise,I woulda never believed that five years later I'd be a female engineer myself making tracks
surprise, Yay for Block Party!  You're the BOMB! Blockheads &lt;3 Dave!   Thanks for supporting NKOTB!
sadness," haha that's the stupid thing, I did and I'm still getting them &gt;:]"
surprise, Heh... I send dem when I get dem Jen... I was shocked I found so many these last few days... earlier in the week nothing...
sadness,i was screaming like a maniac!  But the thing was u couldn't scream on the ride which sucked the fun out of everything so...
surprise,headed into venue.  bbl
surprise, agree completely. it's all about attitude &amp; chutzpah
surprise, I guess that's true!
surprise,Oh goody - It's Doctor Who! Hooray for IPTV
surprise," OH yea, it's a can't miss w/ Justin Timberlake  I have not had the pleasure of removing a tick from Dakota yet.. Not fun!"
surprise,Happy Mother's Day to all you mother's in Twitterville!
sadness,"Got caught in the rain. Sand Monsoon all the way home, even though i looked like a complete idiot"
sadness, dr hook  awesome
sadness,"if you're as lovesick as I am, give me a call, we should go bowling and complain about love"
sadness, Thank you! You should know that I am both happy and sad (all at the same time) to know that. You've got &quot;The Right Stuff&quot;
sadness,"hot wings cafe with willyum  mild, spicy BBQ, curly fries.. delicious!!  http://twitpic.com/4wesr"
sadness, I can only promise about 150 or so.
surprise, that was not Venessa that was me..
sadness, James and I battle over everything too! It's kind of a love-hate relationship
sadness,"   Animas calls it Combo. Sometimes it works pizza, sometimes not. What pump do you use again?"
sadness,  will have to wait on the recipe at Simply Recipes.  Sorries!
surprise," They do! Lilash I'm guessing, right?  Oh and what camera are you using? That is insane quality!"
sadness,  I'm having a bev by myself too. Sometimes you just have those kind of days and you need to relax
surprise,okay im happy again  i watched the second episode of jonas on youtube. i think tomorrow my family is going to olive garden for mothers day
surprise,took the most amazing power nap ever. now its starbucks time.
surprise, haha i know  it was super easy too. i sat at the toy counter and gave kids what little toy they wanted with they're tickets.
surprise,Ready for tomorrow. My mommy will get her gift for Mother's Day. Hope she LOVES it!
surprise," possibly! NyQuil will get me through tonight though  Doctors Monday! (I hope for the swine, just so I can be on google maps)..jk"
surprise,Leme put this bottle of ciroc in ya..Baby i can make you popular!!
surprise, That wouldn't have happened if Ravit hadn't asked me. I met her thru a Twitter friend in CT. Love social media that way.
surprise, imagine i would say&quot;bitch!&quot; lol if i were ma d! haha but im not cuz ur cool
surprise,Jonas brothers concert  was greaattt
anger, i hear you.. it pisses me off haha
surprise," Ur going 2 get tired of hearing from me, but I just saw a preview of ur movie Year One, and you were in it.  How funny. Yeah!"
sadness, wat do u mean by killed it  and yes im sure lady gaga did do awsome
surprise,The hair looks sicckkkk.  Happy mothers day to all the mothers!
sadness,Hi Everyone miss me much?  muahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh ;)
anger, hopefully it don't go that far  sometimes I feel like renouncing my roots
sadness," your tweets are making my night, bb girl"
sadness,I just watched my favorite movie &quot;A Walk to Remember&quot; its so romantic and sad i just love it
sadness,"&gt;&gt;Why did the Blonde Keep failing her drivers license test--------&gt;&gt;&gt;&gt;&gt;Everytime they stopped, she jumped in the back seat."
sadness,  Know I'm not the only one.  Just harder on me.
surprise,"Never realized how good #Techmeme is until I actually read it (duh!) As an avid Tech Crunch reader, this is much better..."
sadness,DUCKED OFF! I'LL BE BACK IN GA TOMORROW.
surprise, awww wish I was there! Have a brew for me B!
surprise, Nice we didn't see the fireworks but we sure heard 'em
surprise,STAR TREK WAS PURE AWESOME! LOVE IT!!! &lt;3333  It was so great seeing you!
sadness,"I work all day tomorrow, followed by a date with tits, So Jayden and I gave my mom her mother's day gifts at midnight. She cried."
surprise,Happy Mother's Day!
sadness,HAPPY MOTHER DAY TO ALL THE MOTHER'S IN THE ENTIRE WORLD WE DESERVED A DAY JUST FOR US RIGHT...
surprise, works fine to me
surprise,  okay for your Mom and My Mom too!
surprise, concert please explain? im intrigued
surprise," Uh, yeah.  Totally.  But then again, I am in real life too, sooooo...."
surprise, I didn't know you had a blog!!!  That's so awesome
surprise, Its tomorrow!!!!
sadness," You're such a kiss ass   Looking forward to central, mountain and pacific mother's day tweets.  Don't forget about PEI"
anger,"had a kickass day full of Seaworld, retarded 15 year old guys, and X-Men Origins. Win day?"
sadness," wattup bro, hows it going, i see ya twitter is kicking butt   JV http://twurl.nl/ogzbdl"
surprise," Hey, look who's on twitter   Very kewl"
sadness," oh, she gon com back again.........AND YO' AZZ BETTA MAKE A VID ABOUT YO' PROM BOY"
surprise," &quot;Graverobber, graverobber, sometimes I wonder why I even bother..&quot; Have fun tonight!"
sadness,  cheers!! ;)
surprise, tooth fairy is coming to ur house tonight.
surprise," when you come to me for plastic surgery, I hope you don't get in a car accident 6 days later"
surprise," Awww, thank you!  &amp; you're welcome lol"
surprise,officially my birthday  so i guess after 21 the novelty of a birthday wears off..?
sadness,    - brief interruption- brb. goodnight if i don't catch u again later. gotta ck something
sadness, Thank you. Now we'll just have to see how long it takes me to finish the damn thing.
sadness," sorry I missed you at the farm today, but DM me if you would like some photos from today"
surprise, Who doesn't know who The Supervillians are Fails. I saw you both in January at The Warfield in SF.  LEGIT SHOW FOR SURE.
surprise,making mother's day gift
sadness," snitchsneeker photos were cool -but, dang, what's up with all the comments about your chest hair - that's just creepy"
sadness, I didn't want to tell you but I think it's your body odour
surprise,I made an animated holiday card thingy. http://is.gd/yjpq - Shh. Don't tell mom yet. It's a surprise.
sadness,"tired and didn't really have an exciting Saturday.  oh well, hope it's better tomorrow."
surprise,"Today was definitely a good day, had fun! Gunna try to get ahead on school now, so text me! &lt;3"
surprise, That would panic me a little!  Maybe you can read on an orbitron at the gym like I do...when all else fails?!?
sadness, girl u sit ya double decker neck ass DOWN and talk about ppl who are on ur LEVEL and not above
sadness, Stick with me kidd...you'll be alright (there's a whole sketchy world out there waiting to be taken advantage of
surprise, I love my mom tooo
sadness, Going so soon? I was hoping to hear late nite humor from you....
surprise,getting back from smackdown/ecw show
sadness, aw. wasn't it sad?! give ginger a little pat on the head for me!  mwah!
sadness, Ah.  I just found it weird because it's my screen name  Name of war and all that jazz
surprise," Im sure theres a pamphlet out there somewhere  (Oh, foods pretty good too)"
anger,OIL IS CHANGED!  And I am filthy.    But it's an accomplished filthy.
sadness, ...you are kickable.
surprise,1 month 3 wks till the big day!   ~CSH
surprise,watching SNL with guess Justin Timberlake...OMG! He is too funny!  hahahah
sadness, CLAY AIKEN? GET ME AN AUTOGRAPH!
surprise, I think i'm falling in love with you!!  xxx #iloveyou
surprise, awesome
sadness,Aww okayy we'll tell you about it tomorrow then
sadness, ISN'T PUPPY FREAKING ADORABLE!? I didn't want to let her go. FUZZYPUPPY.
sadness,"Apple FAIL. If you set up a new British Mac, the dashboard weather widget is for London, Canada, not the UK one  (Hard to tell too!)"
sadness, poor thing. come watch tv at my house  lol
surprise," Isn't he awesome?? There are tons more coming, that was just one of three locations"
sadness, hush...stop teasing
surprise, Wasn't it totally awesome?  Seeing the rebooted crew was so nice!
surprise, Sweeny Todd is deadset one of the best movies of all time
sadness,about to hit the sheets.
sadness,listening to the new demo! This song is going to be fantastic once its done!
sadness,"09/09 +full moon+ my lovely friends and family= my b-day wish came true;)&lt;3 In addition,gray matters is one of the cutest movies ever!!"
surprise, Ha! Did she find out? The only thing Google came up with was some database acronym and &quot;dibbs&quot; on the front seat aka shotgun
surprise, That's for sure. That's why I intentionally turn my thought processes to the silly
sadness,this is how we do itttt
sadness,Soo Tired. My head hurts. I Love Andy sooooo much!
sadness, and jarita i'm going home now and i'm with two hot guys  drool.
surprise,Omg amazing twist! This is a crazy awesome movie
surprise,awesome night in the city
surprise,omg patron is 1ofmy FAVS   im so jealous icant do 10 but i can do 5 so make it 15  so serious im in alabama visitin fam
surprise, Time to reissue all  albums on vinyl!  yesss! that would be fab! fab! fab!
sadness,"OMG, time to sleep, today was an horror, i really hope best weekends *---*..Goodnight buddies"
sadness,OFFICIALLY booked for seattle with  and  it's going to be THE best birthday weekend EVER!   :you made me sad
surprise, i need 2 b getting 2 sleep 4 the night. Have a good sunday
sadness,"I &lt;3 Rupert Grint......&amp; of the boy, Ive accepted tht I do fancy him  But im certain he doesnt feel the same so its not worth telling him"
surprise, we won't be home till like next month
sadness, i miss you
surprise, you can explore the site 2 and find cool stuff
sadness, Sorry for your loss.  I know how you feel.  She or he was a lucky cat.
surprise,Had a fun late night talk with   Good night world.
surprise, Ahhhh \you are soo smart  Thanks for this schooling of thoughts
sadness, Great to meet you! Thanks for the use of your umbrella...I hope you ate and got some sleep!
sadness, DAMN YOU KILLED IT ON SNL...THAT WAS GOOD STUFF I WAS CRYING W/LAUGHTER  broke you i love it
anger, that's some serious shit steve. why didn't you send me pictures or call me!! You know i love a good yard sale.
surprise, I'm good.
surprise, Sounds like you got a fan in Danstorce.
surprise, http://twitpic.com/4ve84 - Wow! A nice laptop
