sentiment  content
sadness  Many parents experience deep pain and despair about their teenage children . 
sadness  Gabriel forgot his own sadness when he saw the bitterness and deep despair on the farmer 's face . 
sadness  Shelley sat down beside the patient and smiled at him the cheerfulness coming from somewhere behind her deep despair . 
sadness  By calling on his fellow socialists to perform the equivalent of a collective hara-kiri he paradoxically appears to have given them back hope of a new life at the moment of their deepest despair . 
sadness  Evelyn had never experienced such utter despair . 
sadness  The tears came and rapidly dissolved her angry expression to one of utter despair . 
sadness  Through a swell of tears Ruth stared incredulously at the bundle and felt such despair that she feared she would drop the child . 
sadness  She glanced down at the linoleum in despair . 
sadness  Perhaps it was despair that made me believe there was one person in the world who might know that I was in despair . 
sadness  That he forgot his guest in his despair sadness 
 surprise  He looked down at her astonished face with darkly angled brows 
 surprise  His eyes flared over her astonished face 
 surprise  Her astonished eyes were taking in his costume : gold-embroidered satin jacket knee breeches and jabot of the eighteenth century 
 surprise  He discovered to his astonishment that Frank now professed atheism 
 surprise  It was a measure of Arnold 's astonishment that he used the dialect expression of concern 
 surprise  She realised with astonishment that he was actually pleading 
 surprise  He stopped becoming aware of the glare from his uncle and the frank astonishment from his agent 
 surprise  Theanger and astonishment in her face gave way to something very like pity 
 surprise  The boy bowed again enjoying her astonishment in the same way he had enjoyed the applause of the T'ang earlier that day when he had played Tsu Tiao 
 surprise  I heard no more of the debate and to the astonishment of my fellow delegates I stormed out of the auditorium and locked myself away in the Ladies to howl out my rage alone 
 surprise  It was there that same until-then-pleasant morning to the astonishment of all the workers in the Library that Stour stumbled into the Great Chamber and laid his burden down 
 surprise  I chuckled at the astonishment on her face 
 surprise  Suddenly to the Collector 's astonishment the Padre gripped him by the throat and shouted : " A matter of opinion ! surprise 
 surprise  As he drove out of his allotted space to his astonishment he saw Alexandra about to get into her white saloon 
 surprise  Bob sat up on the bed and gazed at her in astonishment 
 surprise  The driver watched in astonishment as the car whacked into the side of his vehicle 
 surprise  Her eyes were wide open and upon her face was an expression of absolute astonishment 
 surprise  Sonia and Helen flung themselves into my arms to Joe 's great astonishment 
 surprise  But when I looked up I saw to my great astonishment a large island in the sky between me and the sun 
 surprise  To her own mild astonishment she murmured ` I 'll try . " surprise 
 surprise  Rebecque could not hide his astonishment 
 surprise  As he looked around he could not hide his astonishment 
 surprise  Chambers shot him a look of astonishment then turned to include Nora surprise 
 surprise  Elaine Morris stared out of the window in astonishment 
 surprise  He left so quickly that she stared in astonishment at the door he had closed behind him 
 surprise  ` A great number " said the astounded Mrs Phelps 
 surprise  ` You keep them " she cried throwing the jewels into the plump lap of the astounded Soapy Finnegan 
 surprise  Before the astounded car owner could react the Prophet had pulled the door shut reached over the back of the driver 's seat and jammed the muzzle of the gun into the man 's neck 
 surprise  What in the world ? began Rose feeling quite bewildered as he let out an amused laugh 
 surprise  Lucy felt slightly bewildered but hid the fact as she turned to Stella 
 surprise  She frowned feeling slightly bewildered 
 surprise  A delighted if somewhat bewildered smile tugging at her own mouth her eyes alight with laughter she watched him melt into the crowds 
 surprise  Schellenberg went out closing the door feeling totally bewildered 
 surprise  Joey seemed bewildered as he put one large hand on his mother 's shoulder 
 surprise  Andrus seemed totally bewildered 
 surprise  At first she was utterly bewildered when he burst out laughing 
 surprise  Kate 's voice was husky and bewildered 
 surprise  BANGOR 'S Alex Lightbody must be the most bewildered bowler in the NIBA this season 
 surprise  By now Nutmeg was so bewildered that he did n't know what to do 
 surprise  Natasha laughed at Maggie 's bewildered expression 
 surprise  Benny looked around him a bewildered expression on his face 
 surprise  He saw the bewildered look on Hencke 's face and led him towards two comfortable chairs which stood on either side of a low occasional table 
 surprise  And she did leaving a very bewildered Ellie to look round her at the well-equipped kitchen and the gently steaming kettle 
 surprise  The sweat of moving packs of eighty pounds through the crush of bewildered nervous men 
 surprise  Some even asked the bewildered woman to sign their jeans 
 surprise  A bewildered Dick Francis walks back to the weighing room as Devon Loch is led away 
 surprise  When she still looked bewildered he said more harshly ` I 'll take the heat off if you 'll show some appreciation . " surprise 
 surprise  Police found the exhausted pensioner bewildered by the roadside 
 surprise  At a nervous and hurriedly arranged press conference the Ibrox publicity machine could barely paper the cracks between the departing boss and his bewildered chairman 
 surprise  Within moments the bewildered assistant cooks had tied the ropes to the cauldron and suspended the boiling mass over a forked spit rest 
 surprise  She just looked up at him with bewildered eyes and he put her firmly away turning to launch himself into the water 
 surprise  Michael frowned at him bewildered 
 surprise  She was feeling hurt and a little bewildered 
 surprise  The children at least the younger ones become bewildered and distraught 
 surprise  A bewildered and shocked survivor can be guided through red tape and practical alternatives can be found as in the case of Liz and Tom who were burgled while on Income Support 
 surprise  Depressed and bewildered because it had inexplicably impaired his ability to think and concentrate he soon guessed that his paralysis and clumsiness would make him always dependent on a wheelchair 
 surprise  What had once been a largely invisible world of mental hospitals private suffering and professional services now appears in local communities as homelessness strange persons in public and bewilderment about who is responsible for whom 
 surprise  She squinted in bewilderment at the ten or so boarders who had formed her little band of helpers 
 surprise  " No " I said trying to sound convincing but daunted by the simple bewilderment in his face 
 surprise  ` Carpenter ? " her father asked with a tinge of bewilderment in his voice 
 surprise  She did n't want to trouble the penguin with the bewilderment in her eyes 
 surprise  The old hands at machine knitting glibly talk about ` two-thirties " to the bewilderment of the newcomers at the knitting club 
 surprise  The bewilderment of the child Nizan can not be overstated 
 surprise  Scott ran a hand through his hair bewilderment on his face 
 surprise  Downstairs in the lobbies Tories were running around in equal bewilderment over the Speakership 
 surprise  To her bewilderment they both dissolved into giggles 
 surprise  She saw his fear his bewilderment and above all a kind of astonishment at the enormity of the complications that lay ahead 
 surprise  The other side of the story is the pain felt by women when their children suffer and their bewilderment when that suffering is self-inflicted 
 surprise  His voice was as sensual as raw silk but when he saw her bewilderment his eyes drifted over to Mandy 's table 
 surprise  Gloria stared her mouth agape then turned to Ruth in bewilderment 
 surprise  She got up and checked the wardrobes and her bemusement became sheer bewilderment 
 surprise  A frown of exasperation lined her brow as she shook her dark head in bewilderment 
 surprise  Sonny turned in bewilderment to Johnny then lumbered out after his brother 
 surprise  To those workers who profess bewilderment as to how they might help who feel their knowledge in sexual matters is insufficient or are doubtful of their capabilities for sexual counselling and aid one would suggest that they raise the matter within their training departments 
 surprise  The rest simply stood in a state of considerable bewilderment trying to ensure that they had not only accurately recorded but also understood what Woolton had said 
 surprise  Shiona frowned at the phone in total bewilderment 
 surprise  Most will privately confess to an initial sense of utter bewilderment but necessity will drive them to adapt to their new way of life 
 surprise  Her lovely face reflecting her complete and utter bewilderment she queried slowly ` Why on earth would I want to claim kinship ? " surprise 
 surprise  Constance looked at him in bewilderment 
 surprise  Mr Stokill must have noticed my look of bewilderment 
 surprise  He paused as his mother stared at him in bewilderment 
 surprise  She seemed flabbergasted but rallied and asked me if I would look in at the Gray Mare in Kilburn and say ` hello " to her son Joe Kelly who worked there 
 surprise  I tell you I was flabbergasted and right terrified out of my wits 
 surprise  Charles was absolutely flabbergasted but he had n't really got time to analyse his reactions 
 surprise  ` At first I was too flabbergasted to do anything 
 surprise  Utterly flabbergasted Leith began to realise that he was accusing her of announcing their ` engagement " to all and sundry 
 surprise  Rachel had been nonplussed 
 surprise  She was totally nonplussed 
 surprise  Mait was momentarily nonplussed but soon recovered as he mentally ran through the possible effects of this on his plan 
 surprise  It is also worth speculating on the fate of what must have been a nonplussed Christopher Chryselius Sir John Pennington must have been thoroughly annoyed at the outcome too 
 surprise  He looked quite nonplussed 
 surprise  Usually so mentally attuned so aware of what she was thinking and feeling he looked angry and nonplussed unable to understand her withdrawal 
 surprise  Ethel shook her head in puzzlement but a gleam had been coming into Eames 's eyes 
 surprise  Emily could see his puzzlement 
 surprise  Quick -- sign the register get out escape from the puzzlement in her eyes 
 surprise  I pointed out that I kissed Frankie but she dismissed my puzzlement 
 surprise  Claudia frowning turned to gaze at him in total puzzlement 
 surprise  Had witnessed her puzzlement and then her shocked surprise as she realised what it was 
 surprise  Paul 's tone and expression showed his puzzlement 
 surprise  He could see Harry 's puzzlement 
 surprise  And now she could see the puzzlement on everyone 's face 
 surprise  He saw her glance up in puzzlement and ask why he was still fully dressed 
 surprise  Pitching my voice to a tone of mild puzzlement I called ` What 's a rattlesnake doing up here ? " surprise 
 surprise  Her brow creased in puzzlement 
 surprise  ` Can it really work ? " enquired his startled colleague 
 surprise  Gus said : ` Of course ! " in a slightly startled voice and visibly withdrew his vision and his thoughts from some distant preoccupation in which she had no part 
 surprise  They burst in on the somewhat startled signalman who was puzzled by the dramatic appearance of the two familiar faces 
 surprise  The man turned round and looked at Robyn with startled eyes 
 surprise  Their heads were close together and as he appeared they all looked up in unison with startled faces and fell silent 
 surprise  His eyes were so far out of his head that he looked like a startled grasshopper 
 surprise  She looked startled when I snapped at her : ` What have they worked out ? " surprise 
 surprise  The girl looked startled 
 surprise  Maurice seemed startled 
 surprise  Jinny was so startled that she nearly kicked the bucket over 
 surprise  Corbett stopped his horse and turned to the startled Ranulf 
 surprise  She gave him a startled glance 
 surprise  And having made the mistake a bird seldom gets a second chance for the startled butterfly takes off not in the direction the bird might have expected but apparently backwards 
 surprise  He laughed at Claudia 's startled expression 
 surprise  No less a person than Gloria Estefan rang my startled publisher before leaving London to order the Ology book because she was crazy for the commercials 
 surprise  Ana started to laugh and Mitch gave her a startled glance and then laughed ruefully too giving her a hug 
 surprise  Then his startled gaze met the glowing eyes above the white patch of the handkerchief the man was holding at his mouth 
 surprise  ` About what dear ? " she asked in a startled voice 
 surprise  Before she could utter the cry of alarm which rose in her throat his hand had closed over her mouth and Paige 's startled eyes blinked at him over the top 
 surprise  Lucy felt startled but forced herself to remain calm 
 surprise  Herman startled but pleased moved in only to be disconcerted as Erika pushed him away 
 surprise  Israel and I pushed by the startled and helpless usher and swaggered into the arena dressed in our Mau Mau uniforms 
 surprise  The man stared at her in stunned silence his chest rising and falling with some kind of agitation 
 surprise  The Germans still seemed stunned 
 surprise  The man seemed stunned 
 surprise  With a last quizzical look at her slightly stunned expression he waited for Mike to join him then both men walked out of the suite leaving her alone with Ace 
 surprise  Then Isabel saw Ellen 's stunned face and realised that her maid at least did not know she had spent the night alone 
 surprise  For a moment there was a stunned silence from his workmates and then pent-up breath was released in what seemed like a communal sigh before the chief waggoner yelled ` Come on ! surprise 
 surprise  Anne watched her for a few moments in stunned silence trying to decide if she meant what she had said 
 surprise  I am stunned to find him so fine and ruddy in the startling bleak white of this room ; so handsome in the face of my decay my washed-out skin and faded eyes my smears of blood and perspiration 
 surprise  A stunned Mrs Hanley said as she left court : ` We never wanted anybody to go to prison over this . " surprise 
 surprise  The Odones were left stunned when they were told in 1984 at the Children 's Hospital in Washington DC that their fun-loving brilliant six-year-old son -- he already spoke three languages -- had ALD and was under sentence of death 
 surprise  In front of stunned mourners he told grieving widow Linsay Robinson to ` pay up or else " 
 surprise  In her ` Daughter of Evil " ( McShane 1980 ) she stresses her own lifelong affection for her mother and her stunned reaction at being convicted and sentenced 
 surprise  First of all the crowd was stunned and then they erupted giving Allan a marvellous reception on his lap of honour But the night was yet young 
 surprise  The next thing he knew he was lying on the floor half stunned beans everywhere 
 surprise  When anything important happens you 're stunned and thrown out for a while and then you recover surprise 
 surprise  She looked stunned almost like a sleepwalker 
 surprise  Maggie was stunned but not for long ; her temper surfaced 
 surprise  ` Tears of rage and despair have been shed by SNP workers and our voters are stunned 
 surprise  Shadow ministers who had been behaving as if they were about to move into Whitehall looked stunned and shattered 
 surprise  Most Germans looked on stunned as the results from the two state elections on 5 April flashed across their television screens 
 surprise  Julia stunned but dry-eyed had given her statement to the police 
 surprise  He was a bit stunned and rushed home to raise the alarm 
 surprise  She took two or three large breaths over the top of her bag of groceries while Mrs Stych watched her stupefaction with complacency 
 surprise  I can understand the apparent stupefaction of all parties 
 surprise  Taking advantage of Guy 's momentary stupefaction she wriggled out from under him and leapt off the bed everything forgotten but the need to escape from something she dared not put a name to 
 surprise  Another step forward and Pooley noted to his utter stupefaction that it had vanished altogether into empty air 
 surprise  Downes shook his head in stupefaction 
 surprise  Athelstan sat in complete stupefaction drinking his beer as Cranston cleared every platter washing it all down with another bowl of claret 
 surprise  Except the O'Neil family in the first row of the circle who sat in stupefied amazement hardly believing what they had witnessed 
 surprise  If the birds are disturbed during the process there could be large numbers of stupefied birds fluttering amongst the traffic as the morning progresses with public complaints resulting " the report stated 
 surprise  It was Blackberry who bullied the stupefied Pipkin to his feet and forced him to limp the few yards to the gravel spit 
 surprise  He woke stupefied flicking his tongue over his parched lips like a reptile 
 surprise  Laura stared up at Ross in stupefied amazement 
 surprise  The pain had faded into the background and she was starting to feel stupefied her head stuffed with cotton wool her eyes heavy 
 disgust  If you do feel revolted when you watch the patient eat you should not feel guilty about it but neither should you let yourself become irritable with the patient over it 
 disgust  She was simultaneously pleased revolted and delighted 
 disgust  A Swedish couple and a German guy sitting near me were on their feet that sickened expression on their faces too 
 disgust  THE Government 's cash-before-care NHS shake-up has come under fire -- from sickened hospital managers 
 disgust  Floy and Snodgrass unable to look away were sickened and awed 
 disgust  She felt sickened and sadnessdened beyond words and for the first time she wished that this thing had not happened to her 
 disgust  THE sickened owner of a horse which was attacked in its stable at Newton Bewley near Hartlepool is appealing for help in tracking down the thugs responsible 
 disgust  The Leader of the House G V Wright expressed revulsion at the shocking act of IRA terrorism 
 disgust  Mixed with his revulsion was also a tiny feeling of excitement 
 disgust  She closed her eyes to hide her revulsion as he pressed his open mouth against hers and began fumbling with the buttons of her bush shirt 
 disgust  As she turned to walk on she shivered affected by a chilliness that seemed to be an expression of her revulsion 
 disgust  ` God what an accursed night ! " mumbled Mr Beckenham and sipping his liquor he looked over the makeshift meal with revulsion 
 disgust  Leonora shook her head in revulsion 
 disgust  And when her words caused a peculiar revulsion within him 
 disgust  ` T was to stop you becoming completely distraught but I was afraid to look at you afraid to come to you that night in case I saw fear or revulsion in your eyes . 
 disgust  We therefore have a clashing interest of views over whether to feel sympathy or revulsion about Blanche 
 disgust  He began to kiss her and Dinah knew slight revulsion ; if only he would leave her alone for once ! disgust 
 disgust  Homosexuality aroused revulsion in about a quarter of the respondents another quarter seeing it as sick odd or ridiculous 
 disgust  There was world-wide revulsion when the IRA exploded a bomb during a Poppy Day service in Enniskillen in the late 80s 
 disgust  Sam was thoroughly disgruntled because the boy from the bistro had failed to appear 
 disgust  Several times Gedge had persuaded him to stay with the band when he had become disgruntled and ` warnings " had not been given because he ostensibly wanted to leave anyway 
 disgust  Shortly after he spoke the first of what could become a flood of disgruntled clergy announced he was leaving the Church of England 
 disgust  You arrest somebody maybe a drunk the next day he 's feeling a little disgruntled and almost inevitably he 'll make a complaint disgust 
 disgust  He felt too let-down and disgruntled 
 disgust  In any event a dissatisfied enquirer can be a disgruntled member ! disgust 
 disgust  However the existence of a potential rival no matter how eccentric meant that there was an alternative fascist allegiance open to disgruntled members of the BUF 
 disgust  The New Zealand-born but peripatetic investor was speaking at GPG 's annual meeting in London where he faced tough questioning from a disgruntled shareholder about accounting practices and future strategy disgust 
 disgust  The articles are on public record and the purchaser runs the risk of a disgruntled shareholder seeking to have the sale set aside if its consent was not obtained 
 disgust  Troubled Premier John Major now faces huge protests from disgruntled workers if the cash goes towards creating jobs overseas 
 disgust  It was done on the receivers orders to stop disgruntled workers taking demonstration vehicles from the site 
 disgust  I understand the mood but if some of them are disgruntled they are entitled to call an EGM 
 disgust  A comic romp starring Billy Crystal in which a group of disgruntled New Yorkers play out their frontiersmen fantasies on a two week cattle-drive in New Mexico 
 disgust  Senator Sherman had shot marginally less well than his son and was openly disgruntled about this 
 disgust  A reader disgruntled in large proportion sat down to work out how much of his salary he would have to hand over to the Inland Revenue heavy mob for the past year 
 disgust  A disgruntled father whose two sons have been on several skiing fortnights feels school trips are run primarily for the teachers ' convenience 
 disgust  County had lost six of their last eight League games at the Baseball Ground which had prompted disgruntled supporters to call for the resignation of manager Arthur Cox 
 disgust  John Devereux and Kevin Ellis toured with the Lions but there were a number of unlucky and disgruntled Welshmen left behind 
 disgust  A disgruntled postman rang up a radio chat show to complain and found himself spearheading an anti-Florio movement that culminated in 50 000 people marching on the state capitol 
 disgust  This disgruntled minority has a disturbing impact on the performance of other pupils 
 disgust  ` You are all bloody mad " screamed the disgruntled player in a high piping voice 
 disgust  Zen preferred to think that some alert recruiting officer somewhere realizing the appalling threat a disgruntled Gilberto would pose outside the law had bent the rules to let him in 
 disgust  Yet a disgruntled secretary or one left unemployed by dismissal or the death or recall of his master might easily be tempted to profit by the information he had acquired in his work 
 disgust  A statement was issued from Ibrox yesterday detailing the unsatisfactory nature of the dealings with Bernard Tapie 's club while expressing regret that there was nothing more Rangers could do on behalf of their now disgruntled fans 
 disgust  Darren looking small and extremely disgruntled was slumped in the front left-hand seat 
 disgust  Lord Beddington was somewhat disgruntled 
 disgust  The horse having been abandoned in the traces for twenty-four hours was utterly disgruntled 
 disgust  ` Everybody in this town including the stuffed seagull shop seems to reckon they can sell books " said a disgruntled Mr Coward 
 disgust  But freer travel to the West which is one of the benefits Bonn extracted also increased disgruntlement with things at home 
 disgust  The disgruntlement among its two million members is almost palpable 
 disgust  Her disgruntlement arose from the now obvious fact that the prince was enamoured of Joan 
 disgust  Then there was the American sprinter Jesse Owens who swept to victory in the Berlin Olympic Games of 1936 much to the disgruntlement of Hitler 
 disgust  He 'd play her along until she got fed-up and started making too many demands 
 disgust  They can bejoy and cheerful but they can also get fed-up frustrated angry disappointed and hurt inside -- just like real people 
 disgust  Now fed-up locals want the name of their quiet cul-de-sac in Studley Warwickshire changed -- unless BBC chiefs drop the flop of a show first 
 disgust  A RUSTY old gasometer which fed-up local residents want demolished because ` it 's a blot on the landscape " has been compared to some of Italy 's most beautiful buildings 
 disgust  What a visiting Londoner sees as the soaring grandeur of New York a fed-up New Yorker sees as sunlight deprivation 
 disgust  Now fed-up councillors are planning to meet officials from the Re-Roof Housing Association 
anger  There was anger in Jacob 's voice and stance as he led her towards Sylvie 's bedroom . 
anger  The anger in her voice took him aback . 
anger  Driving back she managed to keep her anger in control . 
anger  One insider said last week : ` The sheer anger of people has taken everybody by surprise . 
anger  He was court martialled but to the anger of the unpopular Governor was acquitted . 
anger  He also incurred the anger of the apothecaries who were afraid of being put out of business if all their complex mixtures were swept away . 
anger  This time with deepening anger on the streets over price liberalisation the hardliners were not to forgo their chance . 
anger  He said nothing and from the anger on his face she saw that he did n't think he owed her a reply . 
anger  ` No better to limit the damage control his anger make nothing of it pretend he did n't mind . 
anger  As he released his anger he felt his love for his ex-wife and wept over their divorce . 
anger  His granddaughter's anger so like his own took some of the sting out of Ballater 's wrath . 
anger  His mounting anger was making his speech more and more incomprehensible through his stroke-stiffened mouth . 
anger  He said : ` Community anger is running high . 
anger  His face darkened with anger . 
anger  The guard stiffened in anger . 
anger  Mr Jones exploded in anger . 
anger  There were rumours of anger among the grain farmers who were being given IOUs instead of cash for their crops . 
anger  She showed her anger in public by virtually ignoring Charles . 
anger  He looked away a bitter anger in his eyes . 
anger  A terrible furious impotent anger filled him making him want to strike out to shout and scream . 
anger  Clive Greenacre was not only put out when his agoraphobic wife started to express her anger about his callous behaviour but also amazed by the sexual demands she then started to make on him . 
anger  ` Robots " he said ` gave me a means of venting my anger " a remark whose logic baffled me until I read another ` Logic alone can not explain this . " 
anger  There is always a moment in time when we can make a decision whether or not to vent our anger . 
anger  Bernice was so angry she could hardly speak . 
anger  Even so becoming angry when travel arrangements go wrong can hardly help . 
anger  So you can see why mothers get angry when they discover that even everyday foods such as apples can cause a build-up of unwanted chemicals in their children 's bodies . 
anger  Always he gets angry when she takes customers home . " 
anger  People were very angry when Admiral Byng failed to attack the French at Minorca and the decision to execute him for cowardice was exactly what the public wanted . 
anger  Piggy had no sense of humour and often got very angry when other boys found things he did amusing . 
anger  Have you ever felt so angry about men that you 've been moved to write a song about it ? 
anger  He was angry about class hypocrisy and the establishment . 
anger  Believing that he had no ` right " to be angry over this mishap Matthew retreated to his bedroom took out a penknife and cut a painful slit in his own hand . 
anger  I could tell she was angry and I was ready to cry but Frankie pulled me roughly back off the step and we turned to leave . 
anger  ` We do n't go to Lightwater Valley " said an equally affronted bus driver . 
anger  Ah was affronted fur her imagine gettin' stuck ` n " huvin' to get rolled on to a stretcher the perr o' them and kerted oot covered up wi' his poplin shortie . 
anger  If you have symptoms that you think may be caused by food intolerance you should not feel affronted if the doctor 's initial questions seem rather personal and irrelevant to the aches and pains being suffered . 
anger  ` I do n't ask about your private affairs now do I ? " he said in a mildly affronted tone . 
anger  The woman was not affronted . 
anger  He ignored the affronted expression that crossed Isabel 's face at this sardonic rejoinder and continued . 
anger  When another patron tried to step in the enraged lover flew at him . 
anger  Then she must sit in the sun before hauling it back up and altogether I was enraged and wished I was in a condition to show her how it should be done . 
anger  Barbarossa sent a mandate requiring Milan to give up her claims but the Milanese consuls tore up the document and the imperial ambassadnessor fled an enraged crowd . 
anger  This act of selfless good nature earned her a fine of one hundred francs and caused a riot in the Latin Quarter when enraged fans besieged the Prefecture of Police . 
anger  When he saw this he was further enraged and started towards the seer with an axe . 
anger  According to Sheila Caan was enraged and charged at her . 
anger  The enraged animal charged into Christopher Rogers pinning him to the ground . 
anger  This can be dangerous work : three field workers in Korup were trapped behind a tree by an enraged elephant after their tranquilliser dart missed its target . 
anger  Furious Tory MPs now want to go to the High Court to force a new ballot . 
anger  Though later when I did the piece in Vienna I was furious when the orchestra showed up with five basses and a dozen first violins . 
anger  Lenin was furious when he learned about it . 
anger  They looked furious when they saw our faces peering in and made frantic signs for us to close the curtains again . 
anger  Mitchum was furious when he heard that . 
anger  She had been furious when she saw my mask was wet . 
anger  Irishman Mr MacSharry was so furious about Mr Delors ' interference that he resigned his post . 
anger  Thames Valley Police are known to be furious about the case . 
anger  Fruit and vegetable growers in the area are furious about the decision . 
anger  His parents were furious over the engagement business . 
anger  The Lancashire members were furious when they heard that Gooch and the other England selectors had axed Red Rose favourite Phil DeFreitas preferring Essex pacemen Neil Foster and Mark Ilott . 
anger  The butcher becomes incensed . 
anger  Lineker became incensed when Taylor went public not only questioning whether Lineker should remain as captain but whether his form justified a place in the side -- even though he was maintaining his phenomenal strike rate . 
anger  Lin Foh seemed incensed but kept his voice down as they reached the outside steps of the Coroner 's Court . 
anger  In her incensed whisper she called me names I did n't understand . 
anger  De Gaulle was incensed ordered Massu 's recall to Paris and against the advice of several senior advisers insisted that Massu should not be permitted to return to his command . 
anger  The bull tossed the effigy out of their hands and became very infuriated . " 
anger  The EC was infuriated . 
anger  In England wild storms swept the country and commuters were infuriated and inconvenienced by the ASLEF dispute . 
anger  The infuriated Milan Cardinal told the city governor that both the Chief of Police and the governor would be excommunicated if Landriani was not immediately released back to the convent . 
anger  An infuriated Charles ordered the battering of Newgate where artillery breached the wall and hit the nearby Carmelite house ( now Whitefriars Museum where Civil War will be displayed ) supposedly killing two of the occupants . 
anger  Lady followed her example rather than suffer at the hands of her infuriated master . 
anger  Matilda looked right back into the flashing eyes of this infuriated female giant and said with total calmness ` I have not moved away from my desk Miss Trunchbull since the lesson began . 
anger  In Oviedo an infuriated mob was only prevented from lynching the distinguished poet Melndez Valds by the appearance of priests with the exposed host . 
anger  The insurance cover is designed to protect intermediaries against suits for damages brought by irate customers . 
anger  Hamnett became irate and alleging breach of contract and damage to her image threatened to sue him for a 500 000 . 
anger  At the sixth congress in 1986 irate delegates rejected a ridiculously optimistic programme that had been drafted in secret by Le Duan the then secretary-general . 
anger  This week an irate mother reportedly stormed into a London school and hauled her 15-year-old daughter out of a class in elementary sapphism . 
anger  The onlookers at first thought this accident was part of the show and were creased with laughter making the poor man even more irate . 
anger  NURSES are being given acting lessons -- to help them cope with irate patients . 
anger  Michael Stein was trying unsuccessfully to calm an irate customer who was arguing about his bill . 
anger  Rebecca went in search of her bag and Lissa sent an irate look in Adam 's direction . 
anger  Thus if a particularly irate husband pronounced the words three times in the heat of the moment the divorce was permanent and could not be reversed . 
anger  There was one teacher who used to get so mad that she would throw slates around with the whole class ducking out of the way . 
anger  He says that he was so mad that he got a knife to scare them . 
anger  I shrug my shoulders for no matter how mad he gets he ca n't duff me in he 's stuck in bed which is his hard cheese . 
anger  How mad we 've been Lyn . 
anger  She really was mad about what she 'd just found in her freezer . 
anger  But he still feels miffed and mystified as to why manager Kevin Keegan discarded him so readily from St James ' Park and why no other Premier League clubs were willing to hire his lethal skills . 
anger  Bank customers are notoriously slow to shift their business even if they are miffed . 
anger  The reporter whose English was stilted and hesitant tried to get an answer from a miffed Atherton who refused saying he had already answered the same question .anger 
anger  Some members of the UN Security Council will be miffed .anger 
anger  But conservatives are also miffed about Foster 's long ties to the Planned Parenthood Federation of America and the fact that his teen-age pregnancy program dispenses contraceptives .anger 
anger  A miffed European Parliament head President Jose Maria Gil -Robles who is visiting Paris promptly canceled a scheduled stop at de Charette 's office --- pending an apology .anger 
anger  If Russia was miffed about the membership plans other East European nations were delighted .anger 
anger  She was offended and took it all personally . 
anger  He hoped she was n't offended as a Times reporter . 
anger  Indenbaum knew how badly Modigliani needed money so he tried to offer him a sum within his means for the beautiful oil but Modigliani was offended and obliged Indenbaum to accept the portrait as a present . 
anger  Nutty was not offended . 
anger  Mrs Friar looked offended but continued . 
anger  The challenge was accepted and amidst cheers from a group of semi-inebriated local husbands the offended owner headed out the door in search of a couple of friendly Gardai . 
anger  In icy tones the offended bureaucrat replied : ` For future reference you will call me Mr Hooton not Richard . " 
anger  The offended Titan lumbered forward and stamped upon one Raider crushing it underfoot . 
anger  The Doctor looked offended . 
anger  Not everybody wants and trailed into silence for Lily 's eyelids were now fluttering holding back offended tears . 
anger  I do n't care if you 're offended that 's the truth . " 
anger  Albert was offended and swung his legs athletically out of bed wincing on the distant side of his face . 
anger  His marriage to Osthryth the sister of King Ecgfrith inhibited him from bestowing royal favour on Wilfrid until Archbishop Theodore engineered a reconciliation of offended parties in 686 . 
anger  The law said nothing about duels between species which were not considered to be human -- although that did not prevent an offended party from seeking recourse . 
anger  I laughed -- I did n't feel offended . 
anger  The elite were offended but the common people loved it . 
anger  He did n't seem offended he did n't exactly appear contrite . 
anger  He looks offended when I tell him he is perceived as a man 's man . 
anger  " A little offended Bagshot put the key in the lock and opened the door . 
anger  He looked offended but I guessed his idea of discretion was swapping his length of lead pipe for a rubber truncheon . 
anger  My hands dart indignantly about my desk as if they were offended mice opening files annotating minutes picking up the receiver . 
anger  That may not however be enough for the offended partner . 
anger  The more resentful and unforgiving Willie Morgan was taken to court and then had to terminate a lucrative six year contract after only nine months . 
anger  ` No " she replied briefly feeling more and more resentful . 
anger  When he took his hand away still saying nothing she felt slightly hurt and resentful . 
anger  Rock became aware that the thrilling magical father who had taken his young son backstage on the road drinking water-skiiing was gradually becoming a resentful tyrant . 
anger  On a recent visit to a day centre which served both younger disabled and old people I was told that old people were envious and resentful when computer learning was introduced for the younger disabled people . 
anger  Residential workers are faced with youngsters who are not only anxious and resentful about family events but may also be mistrustful of those who try to help them . 
anger  Carlie and Harvey feel bitter and resentful about the way they 've been treated . 
anger  I coped at the time but now five years on I feel guilty and resentful about the whole affair . 
anger  In a low resentful voice Cullam said ` I was sick . 
anger  I told Dana I could no longer bear the atmosphere of the city the right-wing bullies the Falangists the deadening work of teaching mostly bored and resentful students . 
anger  He felt their resentful eyes burning the nape of his neck . 
anger  Michelle did not raise her head from Tess 's shoulder and the resentful words were muffled . 
anger  Lucy sent him a resentful glance while adding an explanation for her presence . 
anger  I said I thought Surkov felt resentful because the novels had n't made more money . 
anger  I have grown up to be distrustful of men doubtful of my own goodness extremely resentful and explosively angry . 
anger  She looked a little less resentful than earlier and -- dare he hope it ? -- even slightly anxious for him . 
anger  She felt rather riled . 
anger  At once regretting that she had let herself become riled she delved into her bag and came out with a bar of soap . 
anger  Two could play the same game and the Russian was now riled . 
anger  She 's really riled now . 
